variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,6654,2019-20,FALSE,Total revenue,Non financial public sector total revenue
rev_total,6650,2020-21,TRUE,Total revenue,Non financial public sector total revenue
rev_total,6882,2021-22,TRUE,Total revenue,Non financial public sector total revenue
rev_total,7067,2022-23,TRUE,Total revenue,Non financial public sector total revenue
rev_taxation,636,2018-19,FALSE,Taxation revenue,Non financial public sector taxation revenue estimate
rev_taxation,530,2019-20,FALSE,Taxation revenue,Non financial public sector taxation revenue
rev_taxation,572,2020-21,TRUE,Taxation revenue,Non financial public sector taxation revenue
rev_taxation,604,2021-22,TRUE,Taxation revenue,Non financial public sector taxation revenue
rev_taxation,627,2022-23,TRUE,Taxation revenue,Non financial public sector taxation revenue
rev_gst,2725,2018-19,FALSE,GST revenue,Non financial public sector GST revenue estimate
rev_gst,2763,2019-20,FALSE,GST revenue,Non financial public sector GST revenue
rev_gst,2858,2020-21,TRUE,GST revenue,Non financial public sector GST revenue
rev_gst,3003,2021-22,TRUE,GST revenue,Non financial public sector GST revenue
rev_gst,3346,2022-23,TRUE,GST revenue,Non financial public sector GST revenue
rev_grants_untied,252,2019-20,FALSE,Commonwealth financial assistance payment,GST top-up guarantee payment
rev_grants_untied,259,2020-21,TRUE,Commonwealth financial assistance payment,GST top-up guarantee payment
rev_grants_untied,274,2021-22,TRUE,Commonwealth financial assistance payment,GST top-up guarantee payment
rev_interest,100,2018-19,FALSE,Interest income,Non financial public sector interest income estimate
rev_interest,83,2019-20,FALSE,Interest income,Non financial public sector interest income
rev_interest,85,2020-21,TRUE,Interest income,Non financial public sector interest income
rev_interest,89,2021-22,TRUE,Interest income,Non financial public sector interest income
rev_interest,91,2022-23,TRUE,Interest income,Non financial public sector interest income
rev_dividend,24,2018-19,FALSE,Dividend and income tax equivalent income,Non financial public sector dividend income estimate
rev_dividend,30,2019-20,FALSE,Dividend and income tax equivalent income,Non financial public sector dividend income
rev_dividend,30,2020-21,TRUE,Dividend and income tax equivalent income,Non financial public sector dividend income
rev_dividend,32,2021-22,TRUE,Dividend and income tax equivalent income,Non financial public sector dividend income
rev_dividend,33,2022-23,TRUE,Dividend and income tax equivalent income,Non financial public sector dividend income
exp_total,7398,2018-19,FALSE,Total expenses,Non financial public sector total expenses estimate
exp_total,7227,2019-20,FALSE,Total expenses,Non financial public sector total expenses
exp_total,7213,2020-21,TRUE,Total expenses,Non financial public sector total expenses
exp_total,7342,2021-22,TRUE,Total expenses,Non financial public sector total expenses
exp_total,7412,2022-23,TRUE,Total expenses,Non financial public sector total expenses
exp_employee,2653,2018-19,FALSE,Employee expenses,Non financial public sector employee expenses estimate
exp_employee,2649,2019-20,FALSE,Employee expenses,Non financial public sector employee expenses
exp_employee,2653,2020-21,TRUE,Employee expenses,Non financial public sector employee expenses
exp_employee,2706,2021-22,TRUE,Employee expenses,Non financial public sector employee expenses
exp_employee,2708,2022-23,TRUE,Employee expenses,Non financial public sector employee expenses
exp_super,434,2018-19,FALSE,Superannuation expenses,Non financial public sector superannuation expenses estimate
exp_super,359,2019-20,FALSE,Superannuation expenses,Non financial public sector superannuation expenses
exp_super,361,2020-21,TRUE,Superannuation expenses,Non financial public sector superannuation expenses
exp_super,368,2021-22,TRUE,Superannuation expenses,Non financial public sector superannuation expenses
exp_super,364,2022-23,TRUE,Superannuation expenses,Non financial public sector superannuation expenses
exp_depreciation,608,2018-19,FALSE,Depreciation and amortisation,Non financial public sector depreciation estimate
exp_depreciation,715,2019-20,FALSE,Depreciation and amortisation,Non financial public sector depreciation
exp_depreciation,703,2020-21,TRUE,Depreciation and amortisation,Non financial public sector depreciation
exp_depreciation,694,2021-22,TRUE,Depreciation and amortisation,Non financial public sector depreciation
exp_depreciation,684,2022-23,TRUE,Depreciation and amortisation,Non financial public sector depreciation
exp_interest,313,2018-19,FALSE,Interest expenses,Non financial public sector interest expenses estimate
exp_interest,371,2019-20,FALSE,Interest expenses,Non financial public sector interest expenses
exp_interest,409,2020-21,TRUE,Interest expenses,Non financial public sector interest expenses
exp_interest,447,2021-22,TRUE,Interest expenses,Non financial public sector interest expenses
exp_interest,482,2022-23,TRUE,Interest expenses,Non financial public sector interest expenses
net_op_balance,-727,2018-19,FALSE,Net operating balance,General government sector net operating balance estimate
net_op_balance,-632,2019-20,FALSE,Net operating balance,General government sector net operating balance
net_op_balance,-615,2020-21,TRUE,Net operating balance,General government sector net operating balance
net_op_balance,-512,2021-22,TRUE,Net operating balance,General government sector net operating balance
net_op_balance,-383,2022-23,TRUE,Net operating balance,General government sector net operating balance
net_lending,-1263,2018-19,FALSE,Fiscal balance,Non financial public sector fiscal balance estimate
net_lending,-1054,2019-20,FALSE,Fiscal balance,Non financial public sector fiscal balance
net_lending,-859,2020-21,TRUE,Fiscal balance,Non financial public sector fiscal balance
net_lending,-604,2021-22,TRUE,Fiscal balance,Non financial public sector fiscal balance
net_lending,-530,2022-23,TRUE,Fiscal balance,Non financial public sector fiscal balance
net_debt,4191,2018-19,FALSE,Net debt,Non financial public sector net debt estimate
net_debt,6206,2019-20,FALSE,Net debt,Non financial public sector net debt including AASB 16 Leases impact
net_debt,6988,2020-21,TRUE,Net debt,Non financial public sector net debt including AASB 16 Leases impact
net_debt,7524,2021-22,TRUE,Net debt,Non financial public sector net debt including AASB 16 Leases impact
net_debt,8021,2022-23,TRUE,Net debt,Non financial public sector net debt including AASB 16 Leases impact
capex_pnfa,1087,2018-19,FALSE,Net capital,Non financial public sector net capital estimate
capex_pnfa,1187,2019-20,FALSE,Net capital,Non financial public sector net capital
capex_pnfa,980,2020-21,TRUE,Net capital,Non financial public sector net capital
capex_pnfa,824,2021-22,TRUE,Net capital,Non financial public sector net capital
capex_pnfa,852,2022-23,TRUE,Net capital,Non financial public sector net capital
econ_gsp_growth,1.7,2017-18,FALSE,Gross state product,GSP growth year ended June inflation adjusted
econ_gsp_growth,-0.2,2018-19,FALSE,Gross state product,GSP growth year ended June inflation adjusted estimate
econ_gsp_growth,6.3,2019-20,FALSE,Gross state product,GSP growth year ended June inflation adjusted forecast
econ_gsp_growth,4.1,2020-21,TRUE,Gross state product,GSP growth year ended June inflation adjusted forecast
econ_gsp_growth,2.9,2021-22,TRUE,Gross state product,GSP growth year ended June inflation adjusted forecast
econ_gsp_growth,2.5,2022-23,TRUE,Gross state product,GSP growth year ended June inflation adjusted forecast
econ_employment,-1.2,2017-18,FALSE,Employment growth,Employment growth year ended June year-on-year percentage change
econ_employment,-1.6,2018-19,FALSE,Employment growth,Employment growth year ended June year-on-year percentage change estimate
econ_employment,0.0,2019-20,FALSE,Employment growth,Employment growth year ended June year-on-year percentage change forecast
