variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,5573.7,2016-17,FALSE,Total Revenue,
rev_total,5874.0,2017-18,FALSE,Total Revenue,
rev_total,5863.0,2018-19,TRUE,Total Revenue,
rev_total,5984.8,2019-20,TRUE,Total Revenue,
rev_total,6048.7,2020-21,TRUE,Total Revenue,
rev_taxation,1055.6,2016-17,FALSE,Taxation,
rev_taxation,1128.5,2017-18,FALSE,Taxation,
rev_taxation,1147.4,2018-19,TRUE,Taxation,
rev_taxation,1173.0,2019-20,TRUE,Taxation,
rev_taxation,1198.9,2020-21,TRUE,Taxation,
rev_gst,3634.6,2016-17,FALSE,Grants,2016-17 Budget figure includes GST within total Grants
rev_gst,3682.9,2017-18,FALSE,Grants,2017-18 Budget figure includes GST within total Grants
rev_gst,3673.5,2018-19,TRUE,Grants,Forward Estimate includes GST within total Grants
rev_gst,3735.4,2019-20,TRUE,Grants,Forward Estimate includes GST within total Grants
rev_gst,3748.3,2020-21,TRUE,Grants,Forward Estimate includes GST within total Grants
rev_sales_goods_svcs,352.9,2016-17,FALSE,Sales of Goods and Services,
rev_sales_goods_svcs,408.0,2017-18,FALSE,Sales of Goods and Services,
rev_sales_goods_svcs,417.0,2018-19,TRUE,Sales of Goods and Services,
rev_sales_goods_svcs,424.8,2019-20,TRUE,Sales of Goods and Services,
rev_sales_goods_svcs,428.7,2020-21,TRUE,Sales of Goods and Services,
rev_interest,16.5,2016-17,FALSE,Interest Income,
rev_interest,19.6,2017-18,FALSE,Interest Income,
rev_interest,17.6,2018-19,TRUE,Interest Income,
rev_interest,16.0,2019-20,TRUE,Interest Income,
rev_interest,17.2,2020-21,TRUE,Interest Income,
rev_dividend,263.8,2016-17,FALSE,Dividend, Tax and Rate Equivalent Income,
rev_dividend,358.4,2017-18,FALSE,Dividend, Tax and Rate Equivalent Income,
rev_dividend,338.2,2018-19,TRUE,Dividend, Tax and Rate Equivalent Income,
rev_dividend,370.1,2019-20,TRUE,Dividend, Tax and Rate Equivalent Income,
rev_dividend,390.4,2020-21,TRUE,Dividend, Tax and Rate Equivalent Income,
rev_other,153.8,2016-17,FALSE,Other Revenue,
rev_other,177.7,2017-18,FALSE,Other Revenue,
rev_other,170.1,2018-19,TRUE,Other Revenue,
rev_other,165.2,2019-20,TRUE,Other Revenue,
rev_other,163.5,2020-21,TRUE,Other Revenue,
exp_total,5496.3,2016-17,FALSE,Total Expenses,
exp_total,5819.8,2017-18,FALSE,Total Expenses,
exp_total,5812.3,2018-19,TRUE,Total Expenses,
exp_total,5933.6,2019-20,TRUE,Total Expenses,
exp_total,6003.4,2020-21,TRUE,Total Expenses,
exp_employee,2311.0,2016-17,FALSE,Employee Expenses,
exp_employee,2400.4,2017-18,FALSE,Employee Expenses,
exp_employee,2430.4,2018-19,TRUE,Employee Expenses,
exp_employee,2461.6,2019-20,TRUE,Employee Expenses,
exp_employee,2533.0,2020-21,TRUE,Employee Expenses,
exp_super,284.6,2016-17,FALSE,Superannuation,
exp_super,273.5,2017-18,FALSE,Superannuation,
exp_super,269.7,2018-19,TRUE,Superannuation,
exp_super,270.0,2019-20,TRUE,Superannuation,
exp_super,271.0,2020-21,TRUE,Superannuation,
exp_depreciation,264.6,2016-17,FALSE,Depreciation,
exp_depreciation,268.6,2017-18,FALSE,Depreciation,
exp_depreciation,263.7,2018-19,TRUE,Depreciation,
exp_depreciation,322.8,2019-20,TRUE,Depreciation,
exp_depreciation,337.6,2020-21,TRUE,Depreciation,
exp_interest,10.3,2016-17,FALSE,Borrowing Costs,
exp_interest,9.8,2017-18,FALSE,Borrowing Costs,
exp_interest,9.5,2018-19,TRUE,Borrowing Costs,
exp_interest,9.0,2019-20,TRUE,Borrowing Costs,
exp_interest,8.2,2020-21,TRUE,Borrowing Costs,
exp_other_operating,1105.9,2016-17,FALSE,Supplies and Consumables,
exp_other_operating,1227.8,2017-18,FALSE,Supplies and Consumables,
exp_other_operating,1186.1,2018-19,TRUE,Supplies and Consumables,
exp_other_operating,1187.2,2019-20,TRUE,Supplies and Consumables,
exp_other_operating,1206.8,2020-21,TRUE,Supplies and Consumables,
net_op_balance,77.3,2016-17,FALSE,NET OPERATING BALANCE,
net_op_balance,54.3,2017-18,FALSE,NET OPERATING BALANCE,
net_op_balance,50.7,2018-19,TRUE,NET OPERATING BALANCE,
net_op_balance,51.3,2019-20,TRUE,NET OPERATING BALANCE,
net_op_balance,45.3,2020-21,TRUE,NET OPERATING BALANCE,
net_cap_investment,237.9,2016-17,FALSE,Net Acquisition of Non-Financial Assets,
net_cap_investment,308.2,2017-18,FALSE,Net Acquisition of Non-Financial Assets,
net_cap_investment,279.9,2018-19,TRUE,Net Acquisition of Non-Financial Assets,
net_cap_investment,48.5,2019-20,TRUE,Net Acquisition of Non-Financial Assets,
net_cap_investment,-25.8,2020-21,TRUE,Net Acquisition of Non-Financial Assets,
net_lending,-160.6,2016-17,FALSE,FISCAL BALANCE,
net_lending,-253.9,2017-18,FALSE,FISCAL BALANCE,
net_lending,-229.2,2018-19,TRUE,FISCAL BALANCE,
net_lending,2.8,2019-20,TRUE,FISCAL BALANCE,
net_lending,71.1,2020-21,TRUE,FISCAL BALANCE,
cash_surplus,-64.2,2016-17,FALSE,CASH SURPLUS/(DEFICIT),
cash_surplus,-149.8,2017-18,FALSE,CASH SURPLUS/(DEFICIT),
cash_surplus,-198.1,2018-19,TRUE,CASH SURPLUS/(DEFICIT),
cash_surplus,20.7,2019-20,TRUE,CASH SURPLUS/(DEFICIT),
cash_surplus,128.7,2020-21,TRUE,CASH SURPLUS/(DEFICIT),
net_debt,-301.3,2016-17,FALSE,NET DEBT,
net_debt,-451.8,2017-18,FALSE,NET DEBT,
net_debt,-200.0,2018-19,TRUE,NET DEBT,
net_debt,-212.9,2019-20,TRUE,NET DEBT,
net_debt,-339.6,2020-21,TRUE,NET DEBT,
net_fin_liabilities,5929.6,2016-17,FALSE,NET FINANCIAL LIABILITIES,
net_fin_liabilities,5818.6,2017-18,FALSE,NET FINANCIAL LIABILITIES,
net_fin_liabilities,6106.6,2018-19,TRUE,NET FINANCIAL LIABILITIES,
net_fin_liabilities,6110.5,2019-20,TRUE,NET FINANCIAL LIABILITIES,
net_fin_liabilities,6039.4,2020-21,TRUE,NET FINANCIAL LIABILITIES,
net_worth,10249.2,2016-17,FALSE,NET WORTH,
net_worth,11723.5,2017-18,FALSE,NET WORTH,
net_worth,12058.5,2018-19,TRUE,NET WORTH,
net_worth,12445.0,2019-20,TRUE,NET WORTH,
net_worth,12843.8,2020-21,TRUE,NET WORTH,
capex_pnfa,530.8,2016-17,FALSE,Purchases of Non-Financial Assets,
capex_pnfa,609.9,2017-18,FALSE,Purchases of Non-Financial Assets,
capex_pnfa,574.0,2018-19,TRUE,Purchases of Non-Financial Assets,
capex_pnfa,402.1,2019-20,TRUE,Purchases of Non-Financial Assets,
capex_pnfa,342.7,2020-21,TRUE,Purchases of Non-Financial Assets,
econ_gsp_growth,1.3,2015-16,FALSE,Gross State Product,Actual data
econ_gsp_growth,1.0,2016-17,FALSE,Gross State Product,Estimate
econ_gsp_growth,2.5,2017-18,FALSE,Gross State Product,Forecast
econ_gsp_growth,2.0,2018-19,TRUE,Gross State Product,Projection
econ_gsp_growth,2.0,2019-20,TRUE,Gross State Product,Projection
econ_gsp_growth,2.0,2020-21,TRUE,Gross State Product,Projection
econ_employment,-0.3,2015-16,FALSE,Employment,Actual data
econ_employment,0.0,2016-17,FALSE,Employment,Estimate
econ_employment,1.25,2017-18,FALSE,Employment,Forecast
econ_employment,1.0,2018-19,TRUE,Employment,Projection
econ_employment,1.0,2019-20,TRUE,Employment,Projection
econ_employment,1.0,2020-21,TRUE,Employment,Projection
econ_unemployment,6.5,2015-16,FALSE,Unemployment Rate,Actual data
econ_unemployment,6.25,2016-17,FALSE,Unemployment Rate,Estimate
econ_unemployment,6.25,2017-18,FALSE,Unemployment Rate,Forecast
econ_unemployment,6.0,2018-19,TRUE,Unemployment Rate,Projection
econ_unemployment,6.0,2019-20,TRUE,Unemployment Rate,Projection
econ_unemployment,6.0,2020-21,TRUE,Unemployment Rate,Projection
econ_cpi,1.4,2015-16,FALSE,Consumer Price Index (Hobart),Actual data
econ_cpi,2.0,2016-17,FALSE,Consumer Price Index (Hobart),Estimate
econ_cpi,2.25,2017-18,FALSE,Consumer Price Index (Hobart),Forecast
econ_cpi,2.25,2018-19,TRUE,Consumer Price Index (Hobart),Projection
econ_cpi,2.25,2019-20,TRUE,Consumer Price Index (Hobart),Projection
econ_cpi,2.25,2020-21,TRUE,Consumer Price Index (Hobart),Projection
econ_population,0.4,2015-16,FALSE,Population,Actual data
econ_population,0.6,2016-17,FALSE,Population,Estimate
econ_population,0.6,2017-18,FALSE,Population,Forecast
econ_population,0.6,2018-19,TRUE,Population,Projection
econ_population,0.6,2019-20,TRUE,Population,Projection
econ_population,0.6,2020-21,TRUE,Population,Projection
rev_total,3125.4,2016-17,FALSE,Total Revenue,PNFC Sector Estimated Outcome
