variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,27400,2014-15,FALSE,Total revenue,
rev_total,26492,2015-16,FALSE,Total revenue,
rev_total,25681,2016-17,FALSE,Total revenue,
rev_total,27672,2017-18,TRUE,Total revenue,
rev_total,30305,2018-19,TRUE,Total revenue,
rev_total,32481,2019-20,TRUE,Total revenue,
exp_total,27831,2014-15,FALSE,Total expenses,
exp_total,28529,2015-16,FALSE,Total expenses,
exp_total,29596,2016-17,FALSE,Total expenses,
exp_total,29565,2017-18,TRUE,Total expenses,
exp_total,30502,2018-19,TRUE,Total expenses,
exp_total,31394,2019-20,TRUE,Total expenses,
net_op_balance,-431,2014-15,FALSE,Net Operating Balance,
net_op_balance,-2037,2015-16,FALSE,Net Operating Balance,
net_op_balance,-3914,2016-17,FALSE,Net Operating Balance,
net_op_balance,-1893,2017-18,TRUE,Net Operating Balance,
net_op_balance,-197,2018-19,TRUE,Net Operating Balance,
net_op_balance,1086,2019-20,TRUE,Net Operating Balance,
net_debt,9306,2014-15,FALSE,Net debt,At 30 June
net_debt,14347,2015-16,FALSE,Net debt,At 30 June
net_debt,20393,2016-17,FALSE,Net debt,At 30 June
net_debt,24434,2017-18,TRUE,Net debt,At 30 June
net_debt,25862,2018-19,TRUE,Net debt,At 30 June
net_debt,25429,2019-20,TRUE,Net debt,At 30 June
rev_total,26492,2015-16,FALSE,Total revenue,Estimated Actual
rev_total,25681,2016-17,FALSE,Total revenue,Budget Estimate
rev_total,27672,2017-18,TRUE,Total revenue,Forward Estimate
rev_total,30305,2018-19,TRUE,Total revenue,Forward Estimate
rev_total,32481,2019-20,TRUE,Total revenue,Forward Estimate
rev_taxation,9045,2015-16,FALSE,Taxation revenue,Estimated Actual
rev_taxation,8927,2016-17,FALSE,Taxation revenue,Budget Estimate
rev_taxation,9204,2017-18,TRUE,Taxation revenue,Forward Estimate
rev_taxation,9612,2018-19,TRUE,Taxation revenue,Forward Estimate
rev_taxation,10064,2019-20,TRUE,Taxation revenue,Forward Estimate
rev_payroll,3622,2015-16,FALSE,Payroll tax,Estimated Actual from detailed revenue table
rev_payroll,3629,2016-17,FALSE,Payroll tax,Budget Estimate from detailed revenue table
rev_payroll,3698,2017-18,TRUE,Payroll tax,Forward Estimate from detailed revenue table
rev_payroll,3904,2018-19,TRUE,Payroll tax,Forward Estimate from detailed revenue table
rev_payroll,4118,2019-20,TRUE,Payroll tax,Forward Estimate from detailed revenue table
rev_stamp_duty,1695,2015-16,FALSE,Transfer duty and landholder duty combined,Estimated Actual
rev_stamp_duty,1490,2016-17,FALSE,Transfer duty and landholder duty combined,Budget Estimate
rev_stamp_duty,1519,2017-18,TRUE,Transfer duty and landholder duty combined,Forward Estimate
rev_stamp_duty,1565,2018-19,TRUE,Transfer duty and landholder duty combined,Forward Estimate
rev_stamp_duty,1619,2019-20,TRUE,Transfer duty and landholder duty combined,Forward Estimate
rev_land_tax,949,2015-16,FALSE,Land tax,Estimated Actual
rev_land_tax,896,2016-17,FALSE,Land tax,Budget Estimate
rev_land_tax,918,2017-18,TRUE,Land tax,Forward Estimate
rev_land_tax,964,2018-19,TRUE,Land tax,Forward Estimate
rev_land_tax,1012,2019-20,TRUE,Land tax,Forward Estimate
rev_gambling,286,2015-16,FALSE,Gambling taxes,Estimated Actual
rev_gambling,282,2016-17,FALSE,Gambling taxes,Budget Estimate
rev_gambling,291,2017-18,TRUE,Gambling taxes,Forward Estimate
rev_gambling,300,2018-19,TRUE,Gambling taxes,Forward Estimate
rev_gambling,310,2019-20,TRUE,Gambling taxes,Forward Estimate
rev_gst,1886,2015-16,FALSE,GST revenue,Estimated Actual
rev_gst,2035,2016-17,FALSE,GST revenue,Budget Estimate
rev_gst,2906,2017-18,TRUE,GST revenue,Forward Estimate
rev_gst,4698,2018-19,TRUE,GST revenue,Forward Estimate
rev_gst,6003,2019-20,TRUE,GST revenue,Forward Estimate
rev_grants_tied,5830,2015-16,FALSE,Total Tied Grants,Estimated Actual
rev_grants_tied,5949,2016-17,FALSE,Total Tied Grants,Budget Estimate
rev_grants_tied,6269,2017-18,TRUE,Total Tied Grants,Forward Estimate
rev_grants_tied,6382,2018-19,TRUE,Total Tied Grants,Forward Estimate
rev_grants_tied,6389,2019-20,TRUE,Total Tied Grants,Forward Estimate
rev_sales_goods_svcs,2141,2015-16,FALSE,Sales of goods and services,Estimated Actual
rev_sales_goods_svcs,2227,2016-17,FALSE,Sales of goods and services,Budget Estimate
rev_sales_goods_svcs,2319,2017-18,TRUE,Sales of goods and services,Forward Estimate
rev_sales_goods_svcs,2416,2018-19,TRUE,Sales of goods and services,Forward Estimate
rev_sales_goods_svcs,2542,2019-20,TRUE,Sales of goods and services,Forward Estimate
rev_interest,178,2015-16,FALSE,Interest income,Estimated Actual
rev_interest,167,2016-17,FALSE,Interest income,Budget Estimate
rev_interest,164,2017-18,TRUE,Interest income,Forward Estimate
rev_interest,174,2018-19,TRUE,Interest income,Forward Estimate
rev_interest,180,2019-20,TRUE,Interest income,Forward Estimate
rev_dividend,1998,2015-16,FALSE,Revenue from public corporations,Estimated Actual
rev_dividend,1483,2016-17,FALSE,Revenue from public corporations,Budget Estimate
rev_dividend,1713,2017-18,TRUE,Revenue from public corporations,Forward Estimate
rev_dividend,1794,2018-19,TRUE,Revenue from public corporations,Forward Estimate
rev_dividend,1841,2019-20,TRUE,Revenue from public corporations,Forward Estimate
rev_other,617,2015-16,FALSE,Other revenue,Estimated Actual
rev_other,568,2016-17,FALSE,Other revenue,Budget Estimate
rev_other,553,2017-18,TRUE,Other revenue,Forward Estimate
rev_other,503,2018-19,TRUE,Other revenue,Forward Estimate
rev_other,508,2019-20,TRUE,Other revenue,Forward Estimate
exp_total,28509,2015-16,FALSE,Total expenses,Estimated Actual
exp_total,29596,2016-17,FALSE,Total expenses,Budget Estimate
exp_total,30194,2017-18,TRUE,Total expenses,Forward Estimate
exp_total,30918,2018-19,TRUE,Total expenses,Forward Estimate
exp_total,31718,2019-20,TRUE,Total expenses,Forward Estimate
exp_health,8278,2015-16,FALSE,Expenses on health,Estimated Actual from Chapter 5
exp_health,8568,2016-17,FALSE,Expenses on health,Budget Estimate from Chapter 5
exp_education,4841,2016-17,FALSE,Expenses on education,Budget Estimate from Chapter 5
net_op_balance,-2017,2015-16,FALSE,Net operating balance,Estimated Actual
net_op_balance,-3915,2016-17,FALSE,Net operating balance,Budget Estimate
net_op_balance,-2522,2017-18,TRUE,Net operating balance,Forward Estimate
net_op_balance,-613,2018-19,TRUE,Net operating balance,Forward Estimate
net_op_balance,763,2019-20,TRUE,Net operating balance,Forward Estimate
royalty_income,4177,2015-16,FALSE,Royalty income,Estimated Actual
royalty_income,3842,2016-17,FALSE,Royalty income,Budget Estimate
royalty_income,4026,2017-18,TRUE,Royalty income,Forward Estimate
royalty_income,4238,2018-19,TRUE,Royalty income,Forward Estimate
royalty_income,4456,2019-20,TRUE,Royalty income,Forward Estimate
rev_total,26492,2015-16,FALSE,Total revenue,
rev_total,25681,2016-17,FALSE,Total revenue,
rev_total,27672,2017-18,TRUE,Total revenue,
rev_total,30305,2018-19,TRUE,Total revenue,
rev_total,32481,2019-20,TRUE,Total revenue,
rev_taxation,9045,2015-16,FALSE,Taxation,
rev_taxation,8927,2016-17,FALSE,Taxation,
rev_taxation,9204,2017-18,TRUE,Taxation,
rev_taxation,9612,2018-19,TRUE,Taxation,
rev_taxation,10064,2019-20,TRUE,Taxation,
rev_payroll,4000,2015-16,FALSE,Payroll tax,Estimated from typical proportion
rev_stamp_duty,1500,2015-16,FALSE,Stamp duties,Estimated from typical proportion
rev_land_tax,800,2015-16,FALSE,Land tax,Estimated from typical proportion
rev_gambling,300,2015-16,FALSE,Gambling taxes,Estimated from typical proportion
rev_motor_vehicle,700,2015-16,FALSE,Motor vehicle taxes,Estimated from typical proportion
rev_gst,3500,2015-16,FALSE,GST revenue,Estimated from grants and subsidies
rev_grants_tied,3804,2015-16,FALSE,Commonwealth tied grants,From Current grants and subsidies 7304 less estimated untied
rev_sales_goods_svcs,2141,2015-16,FALSE,Sales of goods and services,
rev_sales_goods_svcs,2227,2016-17,FALSE,Sales of goods and services,
rev_sales_goods_svcs,2319,2017-18,TRUE,Sales of goods and services,
rev_sales_goods_svcs,2416,2018-19,TRUE,Sales of goods and services,
rev_sales_goods_svcs,2542,2019-20,TRUE,Sales of goods and services,
rev_interest,178,2015-16,FALSE,Interest income,
rev_interest,167,2016-17,FALSE,Interest income,
rev_interest,164,2017-18,TRUE,Interest income,
rev_interest,174,2018-19,TRUE,Interest income,
rev_interest,180,2019-20,TRUE,Interest income,
rev_dividend,1998,2015-16,FALSE,Dividend and tax-equivalent income,Sum of dividends from other sector entities 1422 and tax equivalent income 576
rev_dividend,1483,2016-17,FALSE,Dividend and tax-equivalent income,Sum of dividends 984 and tax equivalent 499
rev_dividend,1713,2017-18,TRUE,Dividend and tax-equivalent income,Sum of dividends 1128 and tax equivalent 585
rev_dividend,1794,2018-19,TRUE,Dividend and tax-equivalent income,Sum of dividends 1187 and tax equivalent 607
rev_dividend,1841,2019-20,TRUE,Dividend and tax-equivalent income,Sum of dividends 1189 and tax equivalent 652
exp_total,28529,2015-16,FALSE,Total expenses,
exp_total,29596,2016-17,FALSE,Total expenses,
exp_total,29565,2017-18,TRUE,Total expenses,
exp_total,30502,2018-19,TRUE,Total expenses,
exp_total,31394,2019-20,TRUE,Total expenses,
exp_employee,11420,2015-16,FALSE,Employee expenses,Salaries
exp_employee,11819,2016-17,FALSE,Employee expenses,Salaries
exp_employee,11831,2017-18,TRUE,Employee expenses,Salaries
exp_employee,12126,2018-19,TRUE,Employee expenses,Salaries
exp_employee,12423,2019-20,TRUE,Employee expenses,Salaries
exp_super,1318,2015-16,FALSE,Superannuation expenses,Sum of concurrent costs 1135 and interest cost 183
exp_super,1370,2016-17,FALSE,Superannuation expenses,Sum of concurrent costs 1170 and interest cost 200
exp_super,1373,2017-18,TRUE,Superannuation expenses,Sum of concurrent costs 1167 and interest cost 206
exp_super,1403,2018-19,TRUE,Superannuation expenses,Sum of concurrent costs 1192 and interest cost 211
exp_super,1428,2019-20,TRUE,Superannuation expenses,Sum of concurrent costs 1218 and interest cost 210
exp_depreciation,1386,2015-16,FALSE,Depreciation,Depreciation and amortisation
exp_depreciation,1477,2016-17,FALSE,Depreciation,Depreciation and amortisation
exp_depreciation,1516,2017-18,TRUE,Depreciation,Depreciation and amortisation
exp_depreciation,1546,2018-19,TRUE,Depreciation,Depreciation and amortisation
exp_depreciation,1561,2019-20,TRUE,Depreciation,Depreciation and amortisation
exp_interest,686,2015-16,FALSE,Interest expenses,Other interest
exp_interest,778,2016-17,FALSE,Interest expenses,Other interest
exp_interest,926,2017-18,TRUE,Interest expenses,Other interest
exp_interest,1101,2018-19,TRUE,Interest expenses,Other interest
exp_interest,1217,2019-20,TRUE,Interest expenses,Other interest
exp_current_grants,5108,2015-16,FALSE,Current grants and subsidies,Current transfers
exp_current_grants,5311,2016-17,FALSE,Current grants and subsidies,Current transfers
exp_current_grants,5288,2017-18,TRUE,Current grants and subsidies,Current transfers
exp_current_grants,5458,2018-19,TRUE,Current grants and subsidies,Current transfers
exp_current_grants,5634,2019-20,TRUE,Current grants and subsidies,Current transfers
exp_capital_grants,497,2015-16,FALSE,Capital grants,Capital transfers
exp_capital_grants,535,2016-17,FALSE,Capital grants,Capital transfers
exp_capital_grants,458,2017-18,TRUE,Capital grants,Capital transfers
exp_capital_grants,278,2018-19,TRUE,Capital grants,Capital transfers
exp_capital_grants,267,2019-20,TRUE,Capital grants,Capital transfers
exp_health,8090,2015-16,FALSE,Expenses on health,From Note 5 table
exp_health,8471,2016-17,FALSE,Expenses on health,From Note 5 table
exp_health,8493,2017-18,TRUE,Expenses on health,From Note 5 table
exp_health,8967,2018-19,TRUE,Expenses on health,From Note 5 table
exp_health,9157,2019-20,TRUE,Expenses on health,From Note 5 table
exp_education,7066,2015-16,FALSE,Expenses on education,From Note 5 table
exp_education,7244,2016-17,FALSE,Expenses on education,From Note 5 table
exp_education,7465,2017-18,TRUE,Expenses on education,From Note 5 table
exp_education,7657,2018-19,TRUE,Expenses on education,From Note 5 table
exp_education,7917,2019-20,TRUE,Expenses on education,From Note 5 table
exp_public_order,3253,2015-16,FALSE,Expenses on public order and safety,From Note 5 table
exp_public_order,3397,2016-17,FALSE,Expenses on public order and safety,From Note 5 table
exp_public_order,3385,2017-18,TRUE,Expenses on public order and safety,From Note 5 table
exp_public_order,3396,2018-19,TRUE,Expenses on public order and safety,From Note 5 table
exp_public_order,3417,2019-20,TRUE,Expenses on public order and safety,From Note 5 table
exp_transport_comms,2067,2015-16,FALSE,Expenses on transport and communications,From Note 5 table
