variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,60370,2016-17,FALSE,Total revenue from transactions,
rev_total,61009,2017-18,TRUE,Total revenue from transactions,
rev_total,62604,2018-19,TRUE,Total revenue from transactions,
rev_total,64618,2019-20,TRUE,Total revenue from transactions,
rev_taxation,21594,2016-17,FALSE,Taxation revenue,
rev_taxation,21292,2017-18,TRUE,Taxation revenue,
rev_taxation,22468,2018-19,TRUE,Taxation revenue,
rev_taxation,23354,2019-20,TRUE,Taxation revenue,
rev_interest,881,2016-17,FALSE,Interest revenue,
rev_interest,915,2017-18,TRUE,Interest revenue,
rev_interest,903,2018-19,TRUE,Interest revenue,
rev_interest,906,2019-20,TRUE,Interest revenue,
rev_dividend,1059,2016-17,FALSE,Dividends and income tax equivalent and rate equivalent revenue,
rev_dividend,1377,2017-18,TRUE,Dividends and income tax equivalent and rate equivalent revenue,
rev_dividend,846,2018-19,TRUE,Dividends and income tax equivalent and rate equivalent revenue,
rev_dividend,787,2019-20,TRUE,Dividends and income tax equivalent and rate equivalent revenue,
rev_sales_goods_svcs,6843,2016-17,FALSE,Sales of goods and services,
rev_sales_goods_svcs,7036,2017-18,TRUE,Sales of goods and services,
rev_sales_goods_svcs,7212,2018-19,TRUE,Sales of goods and services,
rev_sales_goods_svcs,7240,2019-20,TRUE,Sales of goods and services,
rev_other,2569,2016-17,FALSE,Other revenue,
rev_other,2320,2017-18,TRUE,Other revenue,
rev_other,2331,2018-19,TRUE,Other revenue,
rev_other,2374,2019-20,TRUE,Other revenue,
exp_total,57501,2016-17,FALSE,Total expenses from transactions,
exp_total,59212,2017-18,TRUE,Total expenses from transactions,
exp_total,60522,2018-19,TRUE,Total expenses from transactions,
exp_total,62147,2019-20,TRUE,Total expenses from transactions,
exp_employee,21298,2016-17,FALSE,Employee expenses,
exp_employee,22121,2017-18,TRUE,Employee expenses,
exp_employee,23031,2018-19,TRUE,Employee expenses,
exp_employee,23713,2019-20,TRUE,Employee expenses,
exp_super,3030,2016-17,FALSE,Net superannuation interest expense + Other superannuation,"Combined: 791 + 2239"
exp_super,3024,2017-18,TRUE,Net superannuation interest expense + Other superannuation,"Combined: 769 + 2255"
exp_super,3032,2018-19,TRUE,Net superannuation interest expense + Other superannuation,"Combined: 745 + 2287"
exp_super,3045,2019-20,TRUE,Net superannuation interest expense + Other superannuation,"Combined: 720 + 2325"
exp_depreciation,2620,2016-17,FALSE,Depreciation,
exp_depreciation,2780,2017-18,TRUE,Depreciation,
exp_depreciation,3039,2018-19,TRUE,Depreciation,
exp_depreciation,3216,2019-20,TRUE,Depreciation,
exp_interest,2433,2016-17,FALSE,Interest expense,
exp_interest,2231,2017-18,TRUE,Interest expense,
exp_interest,2254,2018-19,TRUE,Interest expense,
exp_interest,2214,2019-20,TRUE,Interest expense,
exp_other_operating,18669,2016-17,FALSE,Other operating expenses,
exp_other_operating,19358,2017-18,TRUE,Other operating expenses,
exp_other_operating,19223,2018-19,TRUE,Other operating expenses,
exp_other_operating,19923,2019-20,TRUE,Other operating expenses,
net_op_balance,2869,2016-17,FALSE,Net result from transactions – net operating balance,
net_op_balance,1797,2017-18,TRUE,Net result from transactions – net operating balance,
net_op_balance,2082,2018-19,TRUE,Net result from transactions – net operating balance,
net_op_balance,2471,2019-20,TRUE,Net result from transactions – net operating balance,
net_cap_investment,1063,2016-17,FALSE,Less: Net acquisition of non-financial assets from transactions,
net_cap_investment,1146,2017-18,TRUE,Less: Net acquisition of non-financial assets from transactions,
net_cap_investment,255,2018-19,TRUE,Less: Net acquisition of non-financial assets from transactions,
net_cap_investment,-415,2019-20,TRUE,Less: Net acquisition of non-financial assets from transactions,
net_lending,1806,2016-17,FALSE,Net lending/(borrowing),
net_lending,651,2017-18,TRUE,Net lending/(borrowing),
net_lending,1827,2018-19,TRUE,Net lending/(borrowing),
net_lending,2887,2019-20,TRUE,Net lending/(borrowing),
net_debt,18601,2016-17,FALSE,Net debt,
net_debt,20896,2017-18,TRUE,Net debt,
net_debt,22304,2018-19,TRUE,Net debt,
net_debt,22208,2019-20,TRUE,Net debt,
net_fin_liabilities,52742,2016-17,FALSE,Net financial liabilities,
net_fin_liabilities,54141,2017-18,TRUE,Net financial liabilities,
net_fin_liabilities,54610,2018-19,TRUE,Net financial liabilities,
net_fin_liabilities,53383,2019-20,TRUE,Net financial liabilities,
net_worth,144412,2016-17,FALSE,Net worth,
net_worth,154114,2017-18,TRUE,Net worth,
net_worth,159402,2018-19,TRUE,Net worth,
net_worth,169898,2019-20,TRUE,Net worth,
cash_surplus,-1518,2016-17,FALSE,Cash surplus/(deficit),
cash_surplus,-1974,2017-18,TRUE,Cash surplus/(deficit),
cash_surplus,-1582,2018-19,TRUE,Cash surplus/(deficit),
cash_surplus,-71,2019-20,TRUE,Cash surplus/(deficit),
