variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,66687,2020-21,FALSE,Total revenue and income from transactions,
rev_total,71315,2021-22,TRUE,Total revenue and income from transactions,
rev_total,77747,2022-23,TRUE,Total revenue and income from transactions,
rev_total,81448,2023-24,TRUE,Total revenue and income from transactions,
rev_taxation,20928,2020-21,FALSE,Taxation,
rev_taxation,23700,2021-22,TRUE,Taxation,
rev_taxation,26021,2022-23,TRUE,Taxation,
rev_taxation,27565,2023-24,TRUE,Taxation,
rev_interest,637,2020-21,FALSE,Interest income,
rev_interest,619,2021-22,TRUE,Interest income,
rev_interest,609,2022-23,TRUE,Interest income,
rev_interest,605,2023-24,TRUE,Interest income,
rev_dividend,534,2020-21,FALSE,"Dividends, income tax equivalent and rate equivalent income",
rev_dividend,494,2021-22,TRUE,"Dividends, income tax equivalent and rate equivalent income",
rev_dividend,534,2022-23,TRUE,"Dividends, income tax equivalent and rate equivalent income",
rev_dividend,606,2023-24,TRUE,"Dividends, income tax equivalent and rate equivalent income",
rev_sales_goods_svcs,8433,2020-21,FALSE,Sales of goods and services,
rev_sales_goods_svcs,9043,2021-22,TRUE,Sales of goods and services,
rev_sales_goods_svcs,9325,2022-23,TRUE,Sales of goods and services,
rev_sales_goods_svcs,9448,2023-24,TRUE,Sales of goods and services,
rev_other,2673,2020-21,FALSE,Other revenue and income,
rev_other,2869,2021-22,TRUE,Other revenue and income,
rev_other,3048,2022-23,TRUE,Other revenue and income,
rev_other,3165,2023-24,TRUE,Other revenue and income,
exp_total,89968,2020-21,FALSE,Total expenses from transactions,
exp_total,84413,2021-22,TRUE,Total expenses from transactions,
exp_total,84472,2022-23,TRUE,Total expenses from transactions,
exp_total,87337,2023-24,TRUE,Total expenses from transactions,
exp_employee,29971,2020-21,FALSE,Employee expenses,
exp_employee,30643,2021-22,TRUE,Employee expenses,
exp_employee,32081,2022-23,TRUE,Employee expenses,
exp_employee,33306,2023-24,TRUE,Employee expenses,
exp_super,3634,2020-21,FALSE,Other superannuation,"Includes Net superannuation interest expense (305) and Other superannuation (3329), total 3634"
exp_super,3687,2021-22,TRUE,Other superannuation,"Includes Net superannuation interest expense (311) and Other superannuation (3376), total 3687"
exp_super,3723,2022-23,TRUE,Other superannuation,"Includes Net superannuation interest expense (299) and Other superannuation (3424), total 3723"
exp_super,3811,2023-24,TRUE,Other superannuation,"Includes Net superannuation interest expense (284) and Other superannuation (3527), total 3811"
exp_depreciation,4145,2020-21,FALSE,Depreciation,
exp_depreciation,4365,2021-22,TRUE,Depreciation,
exp_depreciation,4592,2022-23,TRUE,Depreciation,
exp_depreciation,4834,2023-24,TRUE,Depreciation,
exp_interest,2813,2020-21,FALSE,Interest expense,
exp_interest,3038,2021-22,TRUE,Interest expense,
exp_interest,3424,2022-23,TRUE,Interest expense,
exp_interest,3895,2023-24,TRUE,Interest expense,
exp_other_operating,27397,2020-21,FALSE,Other operating expenses,
exp_other_operating,23865,2021-22,TRUE,Other operating expenses,
exp_other_operating,23188,2022-23,TRUE,Other operating expenses,
exp_other_operating,23960,2023-24,TRUE,Other operating expenses,
net_op_balance,-23281,2020-21,FALSE,Net result from transactions – net operating balance,
net_op_balance,-13098,2021-22,TRUE,Net result from transactions – net operating balance,
net_op_balance,-6725,2022-23,TRUE,Net result from transactions – net operating balance,
net_op_balance,-5889,2023-24,TRUE,Net result from transactions – net operating balance,
net_cap_investment,8911,2020-21,FALSE,Less: Net acquisition of non-financial assets from transactions,
net_cap_investment,6346,2021-22,TRUE,Less: Net acquisition of non-financial assets from transactions,
net_cap_investment,10171,2022-23,TRUE,Less: Net acquisition of non-financial assets from transactions,
net_cap_investment,10435,2023-24,TRUE,Less: Net acquisition of non-financial assets from transactions,
net_lending,-32192,2020-21,FALSE,Net lending/(borrowing),
net_lending,-19444,2021-22,TRUE,Net lending/(borrowing),
net_lending,-16896,2022-23,TRUE,Net lending/(borrowing),
net_lending,-16324,2023-24,TRUE,Net lending/(borrowing),
cash_surplus,-38080,2020-21,FALSE,Cash surplus/(deficit),
cash_surplus,-20088,2021-22,TRUE,Cash surplus/(deficit),
cash_surplus,-19879,2022-23,TRUE,Cash surplus/(deficit),
cash_surplus,-19564,2023-24,TRUE,Cash surplus/(deficit),
net_debt,86735,2021-22,FALSE,Net debt,"Budget year end of 2020-21, shown as 2021 budget column"
net_debt,109664,2022-23,TRUE,Net debt,
net_debt,132884,2023-24,TRUE,Net debt,
net_debt,154768,2024-25,TRUE,Net debt,Shown as 2024 estimate column
net_fin_liabilities,136842,2021-22,FALSE,Net financial liabilities,"Budget year end of 2020-21, shown as 2021 budget column"
net_fin_liabilities,163860,2022-23,TRUE,Net financial liabilities,
net_fin_liabilities,185440,2023-24,TRUE,Net financial liabilities,
net_fin_liabilities,205022,2024-25,TRUE,Net financial liabilities,Shown as 2024 estimate column
net_worth,129415,2021-22,FALSE,Net worth,"Budget year end of 2020-21, shown as 2021 budget column"
net_worth,112551,2022-23,TRUE,Net worth,
net_worth,107850,2023-24,TRUE,Net worth,
net_worth,103067,2024-25,TRUE,Net worth,Shown as 2024 estimate column
capex_pnfa,16534,2020-21,FALSE,Purchases of non-financial assets,
capex_pnfa,16562,2021-22,TRUE,Purchases of non-financial assets,
capex_pnfa,17825,2022-23,TRUE,Purchases of non-financial assets,
capex_pnfa,18103,2023-24,TRUE,Purchases of non-financial assets,
