variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,77931,2021-22,FALSE,Total revenue and income from transactions,
rev_total,79749,2022-23,TRUE,Total revenue and income from transactions,
rev_total,82045,2023-24,TRUE,Total revenue and income from transactions,
rev_total,85079,2024-25,TRUE,Total revenue and income from transactions,
rev_taxation,27004,2021-22,FALSE,Taxation,
rev_taxation,29474,2022-23,TRUE,Taxation,
rev_taxation,31029,2023-24,TRUE,Taxation,
rev_taxation,32289,2024-25,TRUE,Taxation,
rev_dividend,1198,2021-22,FALSE,"Dividends, TER and interest",Combines dividend and tax-equivalent income with interest
rev_dividend,1091,2022-23,TRUE,"Dividends, TER and interest",Combines dividend and tax-equivalent income with interest
rev_dividend,1225,2023-24,TRUE,"Dividends, TER and interest",Combines dividend and tax-equivalent income with interest
rev_dividend,1332,2024-25,TRUE,"Dividends, TER and interest",Combines dividend and tax-equivalent income with interest
rev_sales_goods_svcs,5923,2021-22,FALSE,Sales of goods and services,
rev_sales_goods_svcs,6462,2022-23,TRUE,Sales of goods and services,
rev_sales_goods_svcs,6605,2023-24,TRUE,Sales of goods and services,
rev_sales_goods_svcs,6699,2024-25,TRUE,Sales of goods and services,
rev_other,3350,2021-22,FALSE,Other revenue and income,
rev_other,3508,2022-23,TRUE,Other revenue and income,
rev_other,3209,2023-24,TRUE,Other revenue and income,
rev_other,3408,2024-25,TRUE,Other revenue and income,
exp_total,97470,2021-22,FALSE,Total expenses from transactions,
exp_total,85026,2022-23,TRUE,Total expenses from transactions,
exp_total,85491,2023-24,TRUE,Total expenses from transactions,
exp_total,87185,2024-25,TRUE,Total expenses from transactions,
exp_employee,32779,2021-22,FALSE,Employee expenses,
exp_employee,33040,2022-23,TRUE,Employee expenses,
exp_employee,33789,2023-24,TRUE,Employee expenses,
exp_employee,34541,2024-25,TRUE,Employee expenses,
exp_super,4110,2021-22,FALSE,Superannuation,
exp_super,4114,2022-23,TRUE,Superannuation,
exp_super,4263,2023-24,TRUE,Superannuation,
exp_super,4391,2024-25,TRUE,Superannuation,
exp_depreciation,4367,2021-22,FALSE,Depreciation,
exp_depreciation,4481,2022-23,TRUE,Depreciation,
exp_depreciation,4531,2023-24,TRUE,Depreciation,
exp_depreciation,4923,2024-25,TRUE,Depreciation,
exp_interest,3176,2021-22,FALSE,Interest expense,
exp_interest,3757,2022-23,TRUE,Interest expense,
exp_interest,4376,2023-24,TRUE,Interest expense,
exp_interest,5123,2024-25,TRUE,Interest expense,
exp_other_operating,28581,2021-22,FALSE,Other operating expenses,
exp_other_operating,23891,2022-23,TRUE,Other operating expenses,
exp_other_operating,23330,2023-24,TRUE,Other operating expenses,
exp_other_operating,23288,2024-25,TRUE,Other operating expenses,
net_op_balance,-19538,2021-22,FALSE,Net result from transactions – net operating balance,
net_op_balance,-5276,2022-23,TRUE,Net result from transactions – net operating balance,
net_op_balance,-3447,2023-24,TRUE,Net result from transactions – net operating balance,
net_op_balance,-2105,2024-25,TRUE,Net result from transactions – net operating balance,
