variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,6307.488,2020-21,FALSE,Total revenue (Table 3.5.1),Interim outcome
rev_total,6597.145,2021-22,FALSE,Total revenue (Table 3.5.1),
rev_total,6541.706,2022-23,TRUE,Total revenue (Table 3.5.1),
rev_total,6696.263,2023-24,TRUE,Total revenue (Table 3.5.1),
rev_total,6952.591,2024-25,TRUE,Total revenue (Table 3.5.1),
rev_taxation,2043.428,2020-21,FALSE,Own-source taxation,Interim outcome
rev_taxation,2216.163,2021-22,FALSE,Own-source taxation,
rev_taxation,2344.155,2022-23,TRUE,Own-source taxation,
rev_taxation,2399.836,2023-24,TRUE,Own-source taxation,
rev_taxation,2519.774,2024-25,TRUE,Own-source taxation,
rev_payroll,576.294,2020-21,FALSE,Payroll tax,Interim outcome
rev_payroll,588.846,2021-22,FALSE,Payroll tax,
rev_payroll,646.694,2022-23,TRUE,Payroll tax,
rev_payroll,695.196,2023-24,TRUE,Payroll tax,
rev_payroll,747.336,2024-25,TRUE,Payroll tax,
rev_stamp_duty,285.075,2020-21,FALSE,Total duties,Interim outcome; includes commercial and residential conveyances and motor vehicle
rev_stamp_duty,385.424,2021-22,FALSE,Total duties,
rev_stamp_duty,360.672,2022-23,TRUE,Total duties,
rev_stamp_duty,309.502,2023-24,TRUE,Total duties,
rev_stamp_duty,310.988,2024-25,TRUE,Total duties,
rev_land_tax,149.082,2020-21,FALSE,Land tax,Interim outcome
rev_land_tax,157.957,2021-22,FALSE,Land tax,
rev_land_tax,177.675,2022-23,TRUE,Land tax,
rev_land_tax,181.925,2023-24,TRUE,Land tax,
rev_land_tax,188.711,2024-25,TRUE,Land tax,
rev_gambling,69.222,2020-21,FALSE,Total gambling taxes,Interim outcome
rev_gambling,62.211,2021-22,FALSE,Total gambling taxes,
rev_gambling,74.305,2022-23,TRUE,Total gambling taxes,
rev_gambling,75.750,2023-24,TRUE,Total gambling taxes,
rev_gambling,77.159,2024-25,TRUE,Total gambling taxes,
rev_motor_vehicle,157.122,2020-21,FALSE,Motor Vehicle Registration,Interim outcome
rev_motor_vehicle,158.168,2021-22,FALSE,Motor Vehicle Registration,
rev_motor_vehicle,162.059,2022-23,TRUE,Motor Vehicle Registration,
rev_motor_vehicle,163.626,2023-24,TRUE,Motor Vehicle Registration,
rev_motor_vehicle,171.536,2024-25,TRUE,Motor Vehicle Registration,
rev_gst,1349.090,2020-21,FALSE,Goods and Services Tax,Interim outcome
rev_gst,1367.761,2021-22,FALSE,Goods and Services Tax,
rev_gst,1400.096,2022-23,TRUE,Goods and Services Tax,
rev_gst,1457.706,2023-24,TRUE,Goods and Services Tax,
rev_gst,1528.909,2024-25,TRUE,Goods and Services Tax,
rev_grants_tied,1157.745,2020-21,FALSE,Commonwealth Grants,Interim outcome
rev_grants_tied,1399.790,2021-22,FALSE,Commonwealth Grants,
rev_grants_tied,1336.957,2022-23,TRUE,Commonwealth Grants,
rev_grants_tied,1407.808,2023-24,TRUE,Commonwealth Grants,
rev_grants_tied,1330.932,2024-25,TRUE,Commonwealth Grants,
