variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,7873.9,2024-25,FALSE,Revenue,Estimated Outcome
rev_total,8928.2,2025-26,FALSE,Revenue,Budget
rev_total,9435.4,2026-27,TRUE,Revenue,Estimate
rev_total,9787.0,2027-28,TRUE,Revenue,Estimate
rev_total,10273.5,2028-29,TRUE,Revenue,Estimate
exp_total,9255.1,2024-25,FALSE,Expenses,Estimated Outcome
exp_total,9608.9,2025-26,FALSE,Expenses,Budget
exp_total,9813.2,2026-27,TRUE,Expenses,Estimate
exp_total,10034.7,2027-28,TRUE,Expenses,Estimate
exp_total,10260.8,2028-29,TRUE,Expenses,Estimate
net_op_balance,-1113.8,2024-25,FALSE,HEADLINE NET OPERATING BALANCE,Estimated Outcome
net_op_balance,-424.9,2025-26,FALSE,HEADLINE NET OPERATING BALANCE,Budget
net_op_balance,-102.8,2026-27,TRUE,HEADLINE NET OPERATING BALANCE,Estimate
net_op_balance,47.9,2027-28,TRUE,HEADLINE NET OPERATING BALANCE,Estimate
net_op_balance,330.6,2028-29,TRUE,HEADLINE NET OPERATING BALANCE,Estimate
cash_surplus,-339.7,2024-25,FALSE,Net cash from operating activities,Estimated Outcome
cash_surplus,-63.0,2025-26,FALSE,Net cash from operating activities,Budget
cash_surplus,191.1,2026-27,TRUE,Net cash from operating activities,Estimate
cash_surplus,382.0,2027-28,TRUE,Net cash from operating activities,Estimate
cash_surplus,820.3,2028-29,TRUE,Net cash from operating activities,Estimate
net_debt,9278.0,2024-25,FALSE,Net debt (excluding superannuation),Estimated Outcome
net_debt,11001.8,2025-26,FALSE,Net debt (excluding superannuation),Budget
net_debt,12626.1,2026-27,TRUE,Net debt (excluding superannuation),Estimate
net_debt,13229.5,2027-28,TRUE,Net debt (excluding superannuation),Estimate
net_debt,13637.5,2028-29,TRUE,Net debt (excluding superannuation),Estimate
net_fin_liabilities,15148.8,2024-25,FALSE,Net financial liabilities,Estimated Outcome
net_fin_liabilities,16459.4,2025-26,FALSE,Net financial liabilities,Budget
net_fin_liabilities,17546.4,2026-27,TRUE,Net financial liabilities,Estimate
net_fin_liabilities,17818.2,2027-28,TRUE,Net financial liabilities,Estimate
net_fin_liabilities,17914.8,2028-29,TRUE,Net financial liabilities,Estimate
rev_total,7873.881,2024-25,FALSE,Total revenue,Estimated outcome
rev_total,8928.227,2025-26,FALSE,Total revenue,Budget year
rev_total,9435.422,2026-27,TRUE,Total revenue,
rev_total,9786.951,2027-28,TRUE,Total revenue,
rev_total,10273.458,2028-29,TRUE,Total revenue,
rev_taxation,2733.140,2024-25,FALSE,Own-source taxation,Estimated outcome
rev_taxation,3056.249,2025-26,FALSE,Own-source taxation,Budget year
rev_taxation,3319.065,2026-27,TRUE,Own-source taxation,
rev_taxation,3487.799,2027-28,TRUE,Own-source taxation,
rev_taxation,3696.893,2028-29,TRUE,Own-source taxation,
rev_gst,1977.962,2024-25,FALSE,Goods and Services Tax,Estimated outcome
rev_gst,2198.877,2025-26,FALSE,Goods and Services Tax,Budget year
rev_gst,2251.862,2026-27,TRUE,Goods and Services Tax,
rev_gst,2389.068,2027-28,TRUE,Goods and Services Tax,
rev_gst,2528.103,2028-29,TRUE,Goods and Services Tax,
rev_grants_tied,1530.590,2024-25,FALSE,Commonwealth grants,Estimated outcome; includes tied grants
rev_grants_tied,1715.391,2025-26,FALSE,Commonwealth grants,Budget year; includes tied grants
rev_grants_tied,1642.114,2026-27,TRUE,Commonwealth grants,Includes tied grants
rev_grants_tied,1566.869,2027-28,TRUE,Commonwealth grants,Includes tied grants
rev_grants_tied,1580.142,2028-29,TRUE,Commonwealth grants,Includes tied grants
rev_sales_goods_svcs,664.197,2024-25,FALSE,Sales of goods and services from contracts with customers,Estimated outcome
rev_sales_goods_svcs,701.721,2025-26,FALSE,Sales of goods and services from contracts with customers,Budget year
rev_sales_goods_svcs,719.989,2026-27,TRUE,Sales of goods and services from contracts with customers,
rev_sales_goods_svcs,737.592,2027-28,TRUE,Sales of goods and services from contracts with customers,
rev_sales_goods_svcs,757.446,2028-29,TRUE,Sales of goods and services from contracts with customers,
rev_interest,306.601,2024-25,FALSE,Interest revenue,Estimated outcome
rev_interest,270.918,2025-26,FALSE,Interest revenue,Budget year
rev_interest,296.070,2026-27,TRUE,Interest revenue,
rev_interest,368.888,2027-28,TRUE,Interest revenue,
rev_interest,402.310,2028-29,TRUE,Interest revenue,
rev_dividend,112.659,2024-25,FALSE,Dividend and income tax equivalents Income,Estimated outcome
rev_dividend,263.794,2025-26,FALSE,Dividend and income tax equivalents Income,Budget year
