variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,4491.504,2014-15,FALSE,"Total revenue",
rev_total,4609.541,2015-16,FALSE,"Total revenue",
rev_total,4870.140,2016-17,TRUE,"Total revenue",
rev_total,5056.550,2017-18,TRUE,"Total revenue",
rev_total,5258.508,2018-19,TRUE,"Total revenue",
exp_total,5217.471,2014-15,FALSE,"Total expenses",
exp_total,5148.547,2015-16,FALSE,"Total expenses",
exp_total,5140.234,2016-17,TRUE,"Total expenses",
exp_total,5287.311,2017-18,TRUE,"Total expenses",
exp_total,5401.827,2018-19,TRUE,"Total expenses",
net_op_balance,-597.389,2014-15,FALSE,"HEADLINE NET OPERATING BALANCE",
net_op_balance,-407.566,2015-16,FALSE,"HEADLINE NET OPERATING BALANCE",
net_op_balance,-116.072,2016-17,TRUE,"HEADLINE NET OPERATING BALANCE",
net_op_balance,-51.165,2017-18,TRUE,"HEADLINE NET OPERATING BALANCE",
net_op_balance,50.341,2018-19,TRUE,"HEADLINE NET OPERATING BALANCE",
net_debt,1347.994,2014-15,FALSE,"Net Debt (excluding superannuation)",
net_debt,2425.710,2015-16,FALSE,"Net Debt (excluding superannuation)",
net_debt,2848.612,2016-17,TRUE,"Net Debt (excluding superannuation)",
net_debt,3130.016,2017-18,TRUE,"Net Debt (excluding superannuation)",
net_debt,2867.342,2018-19,TRUE,"Net Debt (excluding superannuation)",
net_fin_liabilities,4641.805,2014-15,FALSE,"Net Financial Liabilities",
net_fin_liabilities,5663.926,2015-16,FALSE,"Net Financial Liabilities",
net_fin_liabilities,6140.969,2016-17,TRUE,"Net Financial Liabilities",
net_fin_liabilities,6432.291,2017-18,TRUE,"Net Financial Liabilities",
net_fin_liabilities,6247.858,2018-19,TRUE,"Net Financial Liabilities",
econ_gsp_growth,0.7,2013-14,FALSE,"Gross State Product",2013-14 actual
econ_gsp_growth,1.25,2014-15,FALSE,"Gross State Product",Forecast
econ_gsp_growth,1.5,2015-16,FALSE,"Gross State Product",Forecast
