variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,5424.088,2017-18,FALSE,Revenue,Estimated Outcome
rev_total,5671.305,2018-19,FALSE,Revenue,Budget year
rev_total,5854.703,2019-20,TRUE,Revenue,
rev_total,6108.325,2020-21,TRUE,Revenue,
rev_total,6335.102,2021-22,TRUE,Revenue,
exp_total,5566.218,2017-18,FALSE,Expenses,Estimated Outcome
exp_total,5818.171,2018-19,FALSE,Expenses,Budget year
exp_total,6004.634,2019-20,TRUE,Expenses,
exp_total,6290.286,2020-21,TRUE,Expenses,
exp_total,6505.509,2021-22,TRUE,Expenses,
net_op_balance,31.887,2017-18,FALSE,HEADLINE NET OPERATING BALANCE,Estimated Outcome
net_op_balance,36.459,2018-19,FALSE,HEADLINE NET OPERATING BALANCE,Budget year
net_op_balance,43.956,2019-20,TRUE,HEADLINE NET OPERATING BALANCE,
net_op_balance,25.922,2020-21,TRUE,HEADLINE NET OPERATING BALANCE,
net_op_balance,52.494,2021-22,TRUE,HEADLINE NET OPERATING BALANCE,
cash_surplus,476.159,2017-18,FALSE,Net Cash from Operating Activities,Estimated Outcome
cash_surplus,435.667,2018-19,FALSE,Net Cash from Operating Activities,Budget year
cash_surplus,425.072,2019-20,TRUE,Net Cash from Operating Activities,
cash_surplus,592.955,2020-21,TRUE,Net Cash from Operating Activities,
cash_surplus,645.704,2021-22,TRUE,Net Cash from Operating Activities,
net_debt,1357.024,2017-18,FALSE,Net Debt (excluding superannuation),Estimated Outcome
net_debt,2108.347,2018-19,FALSE,Net Debt (excluding superannuation),Budget year
net_debt,2627.736,2019-20,TRUE,Net Debt (excluding superannuation),
net_debt,2894.703,2020-21,TRUE,Net Debt (excluding superannuation),
net_debt,2834.947,2021-22,TRUE,Net Debt (excluding superannuation),
net_fin_liabilities,5713.438,2017-18,FALSE,Net Financial Liabilities,Estimated Outcome
net_fin_liabilities,6609.246,2018-19,FALSE,Net Financial Liabilities,Budget year
net_fin_liabilities,7120.412,2019-20,TRUE,Net Financial Liabilities,
net_fin_liabilities,7394.182,2020-21,TRUE,Net Financial Liabilities,
net_fin_liabilities,7466.852,2021-22,TRUE,Net Financial Liabilities,
rev_total,5527.6,2018-19,FALSE,"Total revenue","From Table 2.4.2 - reported as expenses by key priority area, not revenue table"
exp_total,5818.171,2018-19,FALSE,Total Expenses,
exp_employee,2060.032,2018-19,FALSE,Employee Expenses,
exp_super,706.658,2018-19,FALSE,Superannuation expenses,Combined Superannuation Interest Cost (378.066) and Other Superannuation Expenses (328.592)
exp_depreciation,435.806,2018-19,FALSE,Depreciation and Amortisation,
exp_interest,199.977,2018-19,FALSE,Interest Expense,
exp_other_operating,1332.706,2018-19,FALSE,Other operating expenses,Combined Supplies and Services (1108.504) and Other Operating Expenses (224.202)
exp_current_grants,1082.992,2018-19,FALSE,Grants and Purchased Services,
rev_total,5671.305,2018-19,FALSE,Total revenue,From Table 6.1.1
rev_taxation,1898.190,2018-19,FALSE,Own-Source Taxation,
rev_gst,1328.348,2018-19,FALSE,Goods and Services Tax,
rev_grants_tied,982.921,2018-19,FALSE,Commonwealth Grants,
rev_sales_goods_svcs,542.093,2018-19,FALSE,Sales of Goods and Services,
rev_interest,118.534,2018-19,FALSE,Interest Income,
rev_dividend,397.462,2018-19,FALSE,Dividend and Income Tax Equivalents,
exp_total,5566.218,2017-18,FALSE,Total Expenses,
exp_employee,1985.905,2017-18,FALSE,Employee Expenses,
exp_super,667.585,2017-18,FALSE,Superannuation expenses,Combined Superannuation Interest Cost (303.750) and Other Superannuation Expenses (363.835)
exp_depreciation,394.224,2017-18,FALSE,Depreciation and Amortisation,
exp_interest,187.976,2017-18,FALSE,Interest Expense,
exp_other_operating,1231.558,2017-18,FALSE,Other operating expenses,Combined Supplies and Services (1041.596) and Other Operating Expenses (189.962)
exp_current_grants,1098.970,2017-18,FALSE,Grants and Purchased Services,
rev_total,5424.088,2017-18,FALSE,Total revenue,
rev_taxation,1721.625,2017-18,FALSE,Own-Source Taxation,
rev_gst,1292.414,2017-18,FALSE,Goods and Services Tax,
rev_grants_tied,994.799,2017-18,FALSE,Commonwealth Grants,
rev_sales_goods_svcs,518.432,2017-18,FALSE,Sales of Goods and Services,
rev_interest,124.363,2017-18,FALSE,Interest Income,
rev_dividend,410.776,2017-18,FALSE,Dividend and Income Tax Equivalents,
exp_total,6004.634,2019-20,TRUE,Total Expenses,
exp_employee,2102.257,2019-20,TRUE,Employee Expenses,
exp_super,716.868,2019-20,TRUE,Superannuation expenses,Combined Superannuation Interest Cost (390.317) and Other Superannuation Expenses (326.551)
exp_depreciation,452.783,2019-20,TRUE,Depreciation and Amortisation,
exp_interest,222.175,2019-20,TRUE,Interest Expense,
exp_other_operating,1399.505,2019-20,TRUE,Other operating expenses,Combined Supplies and Services (1155.423) and Other Operating Expenses (244.082)
exp_current_grants,1111.046,2019-20,TRUE,Grants and Purchased Services,
rev_total,5854.703,2019-20,TRUE,Total revenue,
rev_taxation,2027.968,2019-20,TRUE,Own-Source Taxation,
rev_gst,1373.103,2019-20,TRUE,Goods and Services Tax,
rev_grants_tied,976.152,2019-20,TRUE,Commonwealth Grants,
rev_sales_goods_svcs,556.286,2019-20,TRUE,Sales of Goods and Services,
rev_interest,120.907,2019-20,TRUE,Interest Income,
rev_dividend,390.777,2019-20,TRUE,Dividend and Income Tax Equivalents,
exp_total,6290.286,2020-21,TRUE,Total Expenses,
exp_employee,2141.526,2020-21,TRUE,Employee Expenses,
exp_super,732.237,2020-21,TRUE,Superannuation expenses,Combined Superannuation Interest Cost (401.867) and Other Superannuation Expenses (330.370)
exp_depreciation,463.294,2020-21,TRUE,Depreciation and Amortisation,
exp_interest,235.178,2020-21,TRUE,Interest Expense,
exp_other_operating,1477.521,2020-21,TRUE,Other operating expenses,Combined Supplies and Services (1222.554) and Other Operating Expenses (254.967)
exp_current_grants,1240.530,2020-21,TRUE,Grants and Purchased Services,
rev_total,6108.325,2020-21,TRUE,Total revenue,
rev_taxation,2141.654,2020-21,TRUE,Own-Source Taxation,
rev_gst,1450.763,2020-21,TRUE,Goods and Services Tax,
rev_grants_tied,1024.965,2020-21,TRUE,Commonwealth Grants,
rev_sales_goods_svcs,567.675,2020-21,TRUE,Sales of Goods and Services,
rev_interest,121.082,2020-21,TRUE,Interest Income,
rev_dividend,436.411,2020-21,TRUE,Dividend and Income Tax Equivalents,
exp_total,6505.509,2021-22,TRUE,Total Expenses,
exp_employee,2190.615,2021-22,TRUE,Employee Expenses,
exp_super,743.131,2021-22,TRUE,Superannuation expenses,Combined Superannuation Interest Cost (412.667) and Other Superannuation Expenses (330.464)
exp_depreciation,463.694,2021-22,TRUE,Depreciation and Amortisation,
exp_interest,248.323,2021-22,TRUE,Interest Expense,
exp_other_operating,1686.636,2021-22,TRUE,Other operating expenses,Combined Supplies and Services (1426.386) and Other Operating Expenses (260.250)
exp_current_grants,1173.110,2021-22,TRUE,Grants and Purchased Services,
rev_total,6335.102,2021-22,TRUE,Total revenue,
rev_taxation,2261.017,2021-22,TRUE,Own-Source Taxation,
rev_gst,1525.111,2021-22,TRUE,Goods and Services Tax,
rev_grants_tied,1077.016,2021-22,TRUE,Commonwealth Grants,
rev_sales_goods_svcs,578.279,2021-22,TRUE,Sales of Goods and Services,
