variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,4554.1,2014-15,FALSE,"Total revenue (from Table 2.1.1, p24)",Actual outcome
rev_total,4601.6,2015-16,FALSE,"Total revenue (from Table 2.1.1, p24)",Budget Review estimate for budget year
rev_total,4893.4,2016-17,TRUE,"Total revenue (from Table 2.1.1, p24)",
rev_total,5100.9,2017-18,TRUE,"Total revenue (from Table 2.1.1, p24)",
rev_total,5302.8,2018-19,TRUE,"Total revenue (from Table 2.1.1, p24)",
exp_total,5143.0,2014-15,FALSE,"Total expenses (from Table 2.1.1, p24)",Actual outcome
exp_total,5240.5,2015-16,FALSE,"Total expenses (from Table 2.1.1, p24)",Budget Review estimate for budget year
exp_total,5188.3,2016-17,TRUE,"Total expenses (from Table 2.1.1, p24)",
exp_total,5342.9,2017-18,TRUE,"Total expenses (from Table 2.1.1, p24)",
exp_total,5470.4,2018-19,TRUE,"Total expenses (from Table 2.1.1, p24)",
net_op_balance,-479.3,2014-15,FALSE,"Headline Net Operating Balance (from Table 2.1.1, p24)",Actual outcome; includes asbestos scheme impact
net_op_balance,-478.6,2015-16,FALSE,"Headline Net Operating Balance (from Table 2.1.1, p24)",Budget Review estimate for budget year; includes asbestos scheme impact
net_op_balance,-122.7,2016-17,TRUE,"Headline Net Operating Balance (from Table 2.1.1, p24)",
net_op_balance,-55.6,2017-18,TRUE,"Headline Net Operating Balance (from Table 2.1.1, p24)",
net_op_balance,32.9,2018-19,TRUE,"Headline Net Operating Balance (from Table 2.1.1, p24)",
net_debt,909.6,2014-15,FALSE,"Net Debt excluding superannuation (from Table 2.1.1, p24)",Actual outcome
net_debt,1956.5,2015-16,FALSE,"Net Debt excluding superannuation (from Table 2.1.1, p24)",Budget Review estimate for budget year
net_debt,2487.9,2016-17,TRUE,"Net Debt excluding superannuation (from Table 2.1.1, p24)",
net_debt,2663.0,2017-18,TRUE,"Net Debt excluding superannuation (from Table 2.1.1, p24)",
net_debt,2360.6,2018-19,TRUE,"Net Debt excluding superannuation (from Table 2.1.1, p24)",
net_fin_liabilities,7002.7,2014-15,FALSE,"Net Financial Liabilities (from Table 2.1.1, p24)",Actual outcome
