variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,110219,2023-24,FALSE,Total Revenue from Transactions,
rev_total,118090,2024-25,FALSE,Total Revenue from Transactions,
rev_total,124154,2025-26,FALSE,Total Revenue from Transactions,
rev_total,128038,2026-27,TRUE,Total Revenue from Transactions,
rev_total,133232,2027-28,TRUE,Total Revenue from Transactions,
rev_total,137135,2028-29,TRUE,Total Revenue from Transactions,
rev_taxation,44603,2023-24,FALSE,Taxation,
rev_taxation,47599,2024-25,FALSE,Taxation,
rev_taxation,51318,2025-26,FALSE,Taxation,
rev_taxation,54138,2026-27,TRUE,Taxation,
rev_taxation,56668,2027-28,TRUE,Taxation,
rev_taxation,59541,2028-29,TRUE,Taxation,
rev_payroll,12632,2023-24,FALSE,Taxes on Employers' Payroll and Labour Force,
rev_payroll,13035,2024-25,FALSE,Taxes on Employers' Payroll and Labour Force,
rev_payroll,13851,2025-26,FALSE,Taxes on Employers' Payroll and Labour Force,
rev_stamp_duty,11789,2023-24,FALSE,Stamp Duties on Financial and Capital Transactions,
rev_stamp_duty,12675,2024-25,FALSE,Stamp Duties on Financial and Capital Transactions,
rev_stamp_duty,13758,2025-26,FALSE,Stamp Duties on Financial and Capital Transactions,
rev_land_tax,7084,2023-24,FALSE,Land Taxes,
rev_land_tax,8205,2024-25,FALSE,Land Taxes,
rev_land_tax,8792,2025-26,FALSE,Land Taxes,
rev_gambling,3507,2023-24,FALSE,Taxes on Gambling,
rev_gambling,3608,2024-25,FALSE,Taxes on Gambling,
rev_gambling,3723,2025-26,FALSE,Taxes on Gambling,
rev_motor_vehicle,4305,2023-24,FALSE,Motor Vehicle Taxes,
rev_motor_vehicle,4578,2024-25,FALSE,Motor Vehicle Taxes,
rev_motor_vehicle,4871,2025-26,FALSE,Motor Vehicle Taxes,
rev_sales_goods_svcs,10156,2023-24,FALSE,Sale of Goods and Services,
rev_sales_goods_svcs,10419,2024-25,FALSE,Sale of Goods and Services,
