variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,65437,2013-14,FALSE,Total Revenue from Transactions,
rev_total,67113,2014-15,FALSE,Total Revenue from Transactions,
rev_total,69925,2015-16,TRUE,Total Revenue from Transactions,
rev_total,73730,2016-17,TRUE,Total Revenue from Transactions,
rev_total,75310,2017-18,TRUE,Total Revenue from Transactions,
rev_taxation,24129,2013-14,FALSE,Taxation,
rev_taxation,25489,2014-15,FALSE,Taxation,
rev_taxation,26904,2015-16,TRUE,Taxation,
rev_taxation,28078,2016-17,TRUE,Taxation,
rev_taxation,29664,2017-18,TRUE,Taxation,
rev_gst,15895,2013-14,FALSE,Commonwealth General Purpose,
rev_gst,16810,2014-15,FALSE,Commonwealth General Purpose,
rev_gst,17624,2015-16,TRUE,Commonwealth General Purpose,
rev_gst,18330,2016-17,TRUE,Commonwealth General Purpose,
rev_gst,18975,2017-18,TRUE,Commonwealth General Purpose,
rev_sales_goods_svcs,5605,2013-14,FALSE,Sale of Goods and Services,
rev_sales_goods_svcs,6094,2014-15,FALSE,Sale of Goods and Services,
rev_sales_goods_svcs,6483,2015-16,TRUE,Sale of Goods and Services,
rev_sales_goods_svcs,6769,2016-17,TRUE,Sale of Goods and Services,
rev_sales_goods_svcs,6862,2017-18,TRUE,Sale of Goods and Services,
rev_interest,593,2013-14,FALSE,Interest,
rev_interest,543,2014-15,FALSE,Interest,
rev_interest,463,2015-16,TRUE,Interest,
rev_interest,443,2016-17,TRUE,Interest,
rev_interest,469,2017-18,TRUE,Interest,
rev_dividend,2110,2013-14,FALSE,Dividend and Income Tax Equivalents from Other Sectors,
rev_dividend,2336,2014-15,FALSE,Dividend and Income Tax Equivalents from Other Sectors,
rev_dividend,1683,2015-16,TRUE,Dividend and Income Tax Equivalents from Other Sectors,
rev_dividend,1628,2016-17,TRUE,Dividend and Income Tax Equivalents from Other Sectors,
rev_dividend,1571,2017-18,TRUE,Dividend and Income Tax Equivalents from Other Sectors,
exp_total,64449,2013-14,FALSE,Total Expenses from Transactions,
exp_total,67396,2014-15,FALSE,Total Expenses from Transactions,
exp_total,69265,2015-16,TRUE,Total Expenses from Transactions,
exp_total,71575,2016-17,TRUE,Total Expenses from Transactions,
exp_total,73644,2017-18,TRUE,Total Expenses from Transactions,
exp_employee,27299,2013-14,FALSE,Employee,
exp_employee,28351,2014-15,FALSE,Employee,
exp_employee,29566,2015-16,TRUE,Employee,
exp_employee,30918,2016-17,TRUE,Employee,
exp_employee,31919,2017-18,TRUE,Employee,
exp_super,4079,2013-14,FALSE,Superannuation,"Combined Superannuation Interest Cost (1496) + Other Superannuation (2583)"
exp_super,4185,2014-15,FALSE,Superannuation,"Combined Superannuation Interest Cost (1487) + Other Superannuation (2698)"
exp_super,4171,2015-16,TRUE,Superannuation,"Combined Superannuation Interest Cost (1469) + Other Superannuation (2702)"
exp_super,4207,2016-17,TRUE,Superannuation,"Combined Superannuation Interest Cost (1440) + Other Superannuation (2767)"
exp_super,4246,2017-18,TRUE,Superannuation,"Combined Superannuation Interest Cost (1401) + Other Superannuation (2845)"
exp_depreciation,3974,2013-14,FALSE,Depreciation and Amortisation,
exp_depreciation,4242,2014-15,FALSE,Depreciation and Amortisation,
exp_depreciation,4443,2015-16,TRUE,Depreciation and Amortisation,
exp_depreciation,4603,2016-17,TRUE,Depreciation and Amortisation,
exp_depreciation,4781,2017-18,TRUE,Depreciation and Amortisation,
exp_interest,2256,2013-14,FALSE,Interest,
exp_interest,2298,2014-15,FALSE,Interest,
exp_interest,2338,2015-16,TRUE,Interest,
exp_interest,2389,2016-17,TRUE,Interest,
exp_interest,2466,2017-18,TRUE,Interest,
exp_other_operating,14237,2013-14,FALSE,Other Operating,
exp_other_operating,14620,2014-15,FALSE,Other Operating,
exp_other_operating,15261,2015-16,TRUE,Other Operating,
exp_other_operating,15444,2016-17,TRUE,Other Operating,
exp_other_operating,16106,2017-18,TRUE,Other Operating,
exp_current_grants,9563,2013-14,FALSE,Current Grants and Subsidies,
exp_current_grants,10426,2014-15,FALSE,Current Grants and Subsidies,
exp_current_grants,10466,2015-16,TRUE,Current Grants and Subsidies,
exp_current_grants,10780,2016-17,TRUE,Current Grants and Subsidies,
exp_current_grants,10642,2017-18,TRUE,Current Grants and Subsidies,
exp_capital_grants,3041,2013-14,FALSE,Capital Grants,
exp_capital_grants,3274,2014-15,FALSE,Capital Grants,
exp_capital_grants,3019,2015-16,TRUE,Capital Grants,
exp_capital_grants,3233,2016-17,TRUE,Capital Grants,
exp_capital_grants,3483,2017-18,TRUE,Capital Grants,
net_op_balance,988,2013-14,FALSE,NET RESULT FROM TRANSACTIONS - NET OPERATING BALANCE (BUDGET RESULT),
net_op_balance,-283,2014-15,FALSE,NET RESULT FROM TRANSACTIONS - NET OPERATING BALANCE (BUDGET RESULT),
net_op_balance,660,2015-16,TRUE,NET RESULT FROM TRANSACTIONS - NET OPERATING BALANCE (BUDGET RESULT),
net_op_balance,2155,2016-17,TRUE,NET RESULT FROM TRANSACTIONS - NET OPERATING BALANCE (BUDGET RESULT),
net_op_balance,1666,2017-18,TRUE,NET RESULT FROM TRANSACTIONS - NET OPERATING BALANCE (BUDGET RESULT),
net_lending,-1477,2013-14,FALSE,NET LENDING/(BORROWING) [Fiscal Balance],
net_lending,-3717,2014-15,FALSE,NET LENDING/(BORROWING) [Fiscal Balance],
net_lending,-1628,2015-16,TRUE,NET LENDING/(BORROWING) [Fiscal Balance],
net_lending,-260,2016-17,TRUE,NET LENDING/(BORROWING) [Fiscal Balance],
net_lending,-75,2017-18,TRUE,NET LENDING/(BORROWING) [Fiscal Balance],
cash_surplus,142,2013-14,FALSE,CASH SURPLUS/(DEFICIT),
cash_surplus,-2882,2014-15,FALSE,CASH SURPLUS/(DEFICIT),
cash_surplus,-595,2015-16,TRUE,CASH SURPLUS/(DEFICIT),
cash_surplus,632,2016-17,TRUE,CASH SURPLUS/(DEFICIT),
cash_surplus,833,2017-18,TRUE,CASH SURPLUS/(DEFICIT),
net_debt,8572,2013-14,FALSE,Net Debt,
net_debt,12364,2014-15,FALSE,Net Debt,
net_debt,13649,2015-16,TRUE,Net Debt,
net_debt,13736,2016-17,TRUE,Net Debt,
net_debt,12744,2017-18,TRUE,Net Debt,
net_fin_liabilities,58222,2013-14,FALSE,Net Financial Liabilities,
net_fin_liabilities,55467,2014-15,FALSE,Net Financial Liabilities,
net_fin_liabilities,55007,2015-16,TRUE,Net Financial Liabilities,
net_fin_liabilities,53331,2016-17,TRUE,Net Financial Liabilities,
net_fin_liabilities,52320,2017-18,TRUE,Net Financial Liabilities,
net_worth,180781,2013-14,FALSE,TOTAL NET WORTH,
net_worth,197030,2014-15,FALSE,TOTAL NET WORTH,
net_worth,208219,2015-16,TRUE,TOTAL NET WORTH,
net_worth,220809,2016-17,TRUE,TOTAL NET WORTH,
net_worth,230910,2017-18,TRUE,TOTAL NET WORTH,
capex_pnfa,8530,2013-14,FALSE,Purchases of Non-Financial Assets,
capex_pnfa,10091,2014-15,FALSE,Purchases of Non-Financial Assets,
capex_pnfa,9290,2015-16,TRUE,Purchases of Non-Financial Assets,
capex_pnfa,9332,2016-17,TRUE,Purchases of Non-Financial Assets,
capex_pnfa,9153,2017-18,TRUE,Purchases of Non-Financial Assets,
capex_infra_program,8652,2013-14,FALSE,Capital Expenditure,
capex_infra_program,10203,2014-15,FALSE,Capital Expenditure,
capex_infra_program,9403,2015-16,TRUE,Capital Expenditure,
capex_infra_program,9440,2016-17,TRUE,Capital Expenditure,
capex_infra_program,9263,2017-18,TRUE,Capital Expenditure,
