variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,55869,2017-18,FALSE,Total Revenue from Transactions,
rev_total,56138,2018-19,TRUE,Total Revenue from Transactions,
rev_total,57887,2019-20,TRUE,Total Revenue from Transactions,
rev_total,58982,2020-21,TRUE,Total Revenue from Transactions,
rev_taxation,13298,2017-18,FALSE,Taxation revenue,
rev_taxation,14031,2018-19,TRUE,Taxation revenue,
rev_taxation,14843,2019-20,TRUE,Taxation revenue,
rev_taxation,15707,2020-21,TRUE,Taxation revenue,
rev_gst,27631,2017-18,FALSE,Grants revenue,Grants revenue includes GST and Commonwealth grants
rev_gst,27824,2018-19,TRUE,Grants revenue,Grants revenue includes GST and Commonwealth grants
rev_gst,28682,2019-20,TRUE,Grants revenue,Grants revenue includes GST and Commonwealth grants
rev_gst,29007,2020-21,TRUE,Grants revenue,Grants revenue includes GST and Commonwealth grants
rev_sales_goods_svcs,6067,2017-18,FALSE,Sales of goods and services,
rev_sales_goods_svcs,6101,2018-19,TRUE,Sales of goods and services,
rev_sales_goods_svcs,6268,2019-20,TRUE,Sales of goods and services,
rev_sales_goods_svcs,6366,2020-21,TRUE,Sales of goods and services,
rev_interest,2330,2017-18,FALSE,Interest income,
rev_interest,2225,2018-19,TRUE,Interest income,
rev_interest,1949,2019-20,TRUE,Interest income,
rev_interest,1881,2020-21,TRUE,Interest income,
rev_dividend,2057,2017-18,FALSE,Dividend and income tax equivalent income,
rev_dividend,1881,2018-19,TRUE,Dividend and income tax equivalent income,
rev_dividend,2003,2019-20,TRUE,Dividend and income tax equivalent income,
rev_dividend,1769,2020-21,TRUE,Dividend and income tax equivalent income,
rev_other,4487,2017-18,FALSE,Other revenue,
rev_other,4075,2018-19,TRUE,Other revenue,
rev_other,4142,2019-20,TRUE,Other revenue,
rev_other,4253,2020-21,TRUE,Other revenue,
exp_total,55723,2017-18,FALSE,Total Expenses from Transactions,
exp_total,56021,2018-19,TRUE,Total Expenses from Transactions,
exp_total,57183,2019-20,TRUE,Total Expenses from Transactions,
exp_total,58574,2020-21,TRUE,Total Expenses from Transactions,
exp_employee,22420,2017-18,FALSE,Employee expenses,
exp_employee,22724,2018-19,TRUE,Employee expenses,
exp_employee,23696,2019-20,TRUE,Employee expenses,
exp_employee,24561,2020-21,TRUE,Employee expenses,
exp_super,3353,2017-18,FALSE,Other superannuation expenses,Combined superannuation interest cost and other superannuation expenses
exp_super,3386,2018-19,TRUE,Other superannuation expenses,Combined superannuation interest cost and other superannuation expenses
exp_super,3416,2019-20,TRUE,Other superannuation expenses,Combined superannuation interest cost and other superannuation expenses
exp_super,3449,2020-21,TRUE,Other superannuation expenses,Combined superannuation interest cost and other superannuation expenses
exp_depreciation,3093,2017-18,FALSE,Depreciation and amortisation,
exp_depreciation,3194,2018-19,TRUE,Depreciation and amortisation,
exp_depreciation,3327,2019-20,TRUE,Depreciation and amortisation,
exp_depreciation,3457,2020-21,TRUE,Depreciation and amortisation,
exp_interest,1706,2017-18,FALSE,Other interest expenses,
exp_interest,1690,2018-19,TRUE,Other interest expenses,
exp_interest,1671,2019-20,TRUE,Other interest expenses,
exp_interest,1755,2020-21,TRUE,Other interest expenses,
exp_other_operating,17037,2017-18,FALSE,Other operating expenses,
exp_other_operating,15959,2018-19,TRUE,Other operating expenses,
exp_other_operating,16076,2019-20,TRUE,Other operating expenses,
exp_other_operating,16346,2020-21,TRUE,Other operating expenses,
exp_current_grants,8114,2017-18,FALSE,Grants expenses,
exp_current_grants,9068,2018-19,TRUE,Grants expenses,
exp_current_grants,8996,2019-20,TRUE,Grants expenses,
exp_current_grants,9006,2020-21,TRUE,Grants expenses,
net_op_balance,146,2017-18,FALSE,Net Operating Balance,
net_op_balance,117,2018-19,TRUE,Net Operating Balance,
net_op_balance,704,2019-20,TRUE,Net Operating Balance,
net_op_balance,408,2020-21,TRUE,Net Operating Balance,
capex_pnfa,5123,2017-18,FALSE,Purchases of non-financial assets,
capex_pnfa,6471,2018-19,TRUE,Purchases of non-financial assets,
capex_pnfa,7015,2019-20,TRUE,Purchases of non-financial assets,
capex_pnfa,6462,2020-21,TRUE,Purchases of non-financial assets,
net_debt,1622,2017-18,FALSE,Net Debt,
net_debt,5748,2018-19,TRUE,Net Debt,
net_debt,8960,2019-20,TRUE,Net Debt,
net_debt,11318,2020-21,TRUE,Net Debt,
net_fin_liabilities,33273,2017-18,FALSE,Net Financial Liabilities,
net_fin_liabilities,36043,2018-19,TRUE,Net Financial Liabilities,
net_fin_liabilities,37849,2019-20,TRUE,Net Financial Liabilities,
net_fin_liabilities,39199,2020-21,TRUE,Net Financial Liabilities,
net_worth,201922,2017-18,FALSE,Net Worth,
net_worth,204592,2018-19,TRUE,Net Worth,
net_worth,207294,2019-20,TRUE,Net Worth,
net_worth,209675,2020-21,TRUE,Net Worth,
