variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,57738,2018-19,FALSE,Total Revenue from Transactions,
rev_total,58835,2019-20,TRUE,Total Revenue from Transactions,
rev_total,59939,2020-21,TRUE,Total Revenue from Transactions,
rev_total,62269,2021-22,TRUE,Total Revenue from Transactions,
rev_taxation,14155,2018-19,FALSE,Taxation revenue,
rev_taxation,15184,2019-20,TRUE,Taxation revenue,
rev_taxation,15951,2020-21,TRUE,Taxation revenue,
rev_taxation,16722,2021-22,TRUE,Taxation revenue,
rev_grants_tied,27701,2018-19,FALSE,Grants revenue,Includes both GST and Commonwealth grants - cannot separate tied vs untied from this table
rev_grants_tied,28156,2019-20,TRUE,Grants revenue,Includes both GST and Commonwealth grants - cannot separate tied vs untied from this table
rev_grants_tied,29062,2020-21,TRUE,Grants revenue,Includes both GST and Commonwealth grants - cannot separate tied vs untied from this table
rev_grants_tied,30387,2021-22,TRUE,Grants revenue,Includes both GST and Commonwealth grants - cannot separate tied vs untied from this table
rev_sales_goods_svcs,5731,2018-19,FALSE,Sales of goods and services,
rev_sales_goods_svcs,5947,2019-20,TRUE,Sales of goods and services,
rev_sales_goods_svcs,6074,2020-21,TRUE,Sales of goods and services,
rev_sales_goods_svcs,6306,2021-22,TRUE,Sales of goods and services,
rev_interest,2201,2018-19,FALSE,Interest income,
rev_interest,2078,2019-20,TRUE,Interest income,
rev_interest,1861,2020-21,TRUE,Interest income,
rev_interest,1855,2021-22,TRUE,Interest income,
rev_dividend,2217,2018-19,FALSE,Dividend and income tax equivalent income,
rev_dividend,2075,2019-20,TRUE,Dividend and income tax equivalent income,
rev_dividend,1910,2020-21,TRUE,Dividend and income tax equivalent income,
rev_dividend,1787,2021-22,TRUE,Dividend and income tax equivalent income,
rev_other,5733,2018-19,FALSE,Other revenue,
rev_other,5395,2019-20,TRUE,Other revenue,
rev_other,5083,2020-21,TRUE,Other revenue,
rev_other,5212,2021-22,TRUE,Other revenue,
exp_total,57590,2018-19,FALSE,Total Expenses from Transactions,
exp_total,58675,2019-20,TRUE,Total Expenses from Transactions,
exp_total,59829,2020-21,TRUE,Total Expenses from Transactions,
exp_total,61579,2021-22,TRUE,Total Expenses from Transactions,
exp_employee,23807,2018-19,FALSE,Employee expenses,
exp_employee,24645,2019-20,TRUE,Employee expenses,
exp_employee,25541,2020-21,TRUE,Employee expenses,
exp_employee,26466,2021-22,TRUE,Employee expenses,
exp_super,3554,2018-19,FALSE,Superannuation expenses,Sum of Superannuation interest cost (667) and Other superannuation expenses (2887)
exp_super,3650,2019-20,TRUE,Superannuation expenses,Sum of Superannuation interest cost (717) and Other superannuation expenses (2933)
exp_super,3731,2020-21,TRUE,Superannuation expenses,Sum of Superannuation interest cost (774) and Other superannuation expenses (2957)
exp_super,3779,2021-22,TRUE,Superannuation expenses,Sum of Superannuation interest cost (778) and Other superannuation expenses (3001)
exp_depreciation,3429,2018-19,FALSE,Depreciation and amortisation,
exp_depreciation,3543,2019-20,TRUE,Depreciation and amortisation,
exp_depreciation,3650,2020-21,TRUE,Depreciation and amortisation,
exp_depreciation,3776,2021-22,TRUE,Depreciation and amortisation,
exp_interest,1474,2018-19,FALSE,Other interest expenses,
exp_interest,1643,2019-20,TRUE,Other interest expenses,
exp_interest,1691,2020-21,TRUE,Other interest expenses,
