variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,26736,2023-24,FALSE,Total revenue,
rev_total,27594,2024-25,TRUE,Total revenue,
rev_total,28650,2025-26,TRUE,Total revenue,
rev_total,29850,2026-27,TRUE,Total revenue,
rev_taxation,6055,2023-24,FALSE,Taxation revenue,
rev_taxation,6282,2024-25,TRUE,Taxation revenue,
rev_taxation,6539,2025-26,TRUE,Taxation revenue,
rev_taxation,6814,2026-27,TRUE,Taxation revenue,
rev_payroll,1771,2023-24,FALSE,Payroll tax,From Table B.10 page 43
rev_payroll,1864,2024-25,TRUE,Payroll tax,From Table B.10 page 43
rev_payroll,1958,2025-26,TRUE,Payroll tax,From Table B.10 page 43
rev_payroll,2062,2026-27,TRUE,Payroll tax,From Table B.10 page 43
rev_stamp_duty,1201,2023-24,FALSE,Conveyances,From Table B.10 page 43
rev_stamp_duty,1246,2024-25,TRUE,Conveyances,From Table B.10 page 43
rev_stamp_duty,1319,2025-26,TRUE,Conveyances,From Table B.10 page 43
rev_stamp_duty,1396,2026-27,TRUE,Conveyances,From Table B.10 page 43
rev_land_tax,715,2023-24,FALSE,Land tax - private and public combined,From Table B.10 page 43
rev_land_tax,736,2024-25,TRUE,Land tax - private and public combined,From Table B.10 page 43
rev_land_tax,756,2025-26,TRUE,Land tax - private and public combined,From Table B.10 page 43
rev_land_tax,778,2026-27,TRUE,Land tax - private and public combined,From Table B.10 page 43
rev_gambling,605,2023-24,FALSE,Gambling tax,From Table B.10 page 43
rev_gambling,612,2024-25,TRUE,Gambling tax,From Table B.10 page 43
rev_gambling,622,2025-26,TRUE,Gambling tax,From Table B.10 page 43
rev_gambling,632,2026-27,TRUE,Gambling tax,From Table B.10 page 43
rev_motor_vehicle,850,2023-24,FALSE,Motor vehicle taxes,From Table B.10 page 43
rev_motor_vehicle,870,2024-25,TRUE,Motor vehicle taxes,From Table B.10 page 43
rev_motor_vehicle,893,2025-26,TRUE,Motor vehicle taxes,From Table B.10 page 43
rev_motor_vehicle,917,2026-27,TRUE,Motor vehicle taxes,From Table B.10 page 43
rev_other_tax,996,2023-24,FALSE,Other taxation revenue,Sum of other property taxes plus insurance taxes from Table B.10
rev_other_tax,1032,2024-25,TRUE,Other taxation revenue,Sum of other property taxes plus insurance taxes from Table B.10
rev_other_tax,1062,2025-26,TRUE,Other taxation revenue,Sum of other property taxes plus insurance taxes from Table B.10
rev_other_tax,1092,2026-27,TRUE,Other taxation revenue,Sum of other property taxes plus insurance taxes from Table B.10
rev_gst,8582,2023-24,FALSE,GST revenue grants,
rev_gst,8907,2024-25,TRUE,GST revenue grants,
rev_gst,9237,2025-26,TRUE,GST revenue grants,
rev_gst,9264,2026-27,TRUE,GST revenue grants,
