variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,18268.7,2016-17,FALSE,Total revenue,
rev_total,19147.9,2017-18,FALSE,Total revenue,
rev_total,19307.9,2018-19,TRUE,Total revenue,
rev_total,19557.1,2019-20,TRUE,Total revenue,
rev_total,20202.3,2020-21,TRUE,Total revenue,
rev_taxation,4421.1,2016-17,FALSE,Taxation revenue,
rev_taxation,4629.2,2017-18,FALSE,Taxation revenue,
rev_taxation,4782.8,2018-19,TRUE,Taxation revenue,
rev_taxation,4998.4,2019-20,TRUE,Taxation revenue,
rev_taxation,5228.2,2020-21,TRUE,Taxation revenue,
rev_payroll,1129.4,2016-17,FALSE,Payroll tax,
rev_payroll,1156.1,2017-18,FALSE,Payroll tax,
rev_payroll,1210.4,2018-19,TRUE,Payroll tax,
rev_payroll,1268.6,2019-20,TRUE,Payroll tax,
rev_payroll,1329.5,2020-21,TRUE,Payroll tax,
rev_stamp_duty,853.0,2016-17,FALSE,Conveyance duty,
rev_stamp_duty,850.0,2017-18,FALSE,Conveyance duty,
rev_stamp_duty,855.0,2018-19,TRUE,Conveyance duty,
rev_stamp_duty,939.0,2019-20,TRUE,Conveyance duty,
rev_stamp_duty,1028.0,2020-21,TRUE,Conveyance duty,
rev_land_tax,357.0,2016-17,FALSE,Land tax — private,
rev_land_tax,373.0,2017-18,FALSE,Land tax — private,
rev_land_tax,384.0,2018-19,TRUE,Land tax — private,
rev_land_tax,397.0,2019-20,TRUE,Land tax — private,
rev_land_tax,409.0,2020-21,TRUE,Land tax — private,
rev_gambling,363.1,2016-17,FALSE,Gambling taxes,
rev_gambling,397.7,2017-18,FALSE,Gambling taxes,
rev_gambling,412.7,2018-19,TRUE,Gambling taxes,
rev_gambling,418.1,2019-20,TRUE,Gambling taxes,
rev_gambling,425.4,2020-21,TRUE,Gambling taxes,
rev_motor_vehicle,621.8,2016-17,FALSE,Motor vehicle taxes,
rev_motor_vehicle,634.2,2017-18,FALSE,Motor vehicle taxes,
rev_motor_vehicle,659.8,2018-19,TRUE,Motor vehicle taxes,
rev_motor_vehicle,677.4,2019-20,TRUE,Motor vehicle taxes,
rev_motor_vehicle,697.4,2020-21,TRUE,Motor vehicle taxes,
rev_gst,5933.9,2016-17,FALSE,GST revenue grants,
rev_gst,6302.6,2017-18,FALSE,GST revenue grants,
