variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,24506,2022-23,FALSE,Total revenue,
rev_taxation,5478,2022-23,FALSE,Taxation revenue,
rev_payroll,1553,2022-23,FALSE,Payroll tax,
rev_stamp_duty,1124,2022-23,FALSE,Conveyances,
rev_land_tax,572,2022-23,FALSE,"Land tax - private, Land tax - public",Combined private (381) and public (191)
rev_gambling,582,2022-23,FALSE,Gambling tax,
rev_motor_vehicle,795,2022-23,FALSE,Motor vehicle taxes,
rev_other_tax,253,2022-23,FALSE,Other property taxes,
rev_gst,7797,2022-23,FALSE,GST revenue grants,
rev_grants_tied,4066,2022-23,FALSE,SPP grants,
rev_grants_untied,1267,2022-23,FALSE,NP grants,
rev_sales_goods_svcs,2990,2022-23,FALSE,Sales of goods and services,
rev_interest,312,2022-23,FALSE,Interest income,
rev_dividend,218,2022-23,FALSE,Dividends and income tax equivalents,
rev_other,2464,2022-23,FALSE,"Other contributions and grants, Royalties, Other revenue","Combined: 732+393+1253 (excluding items already categorized)"
exp_total,24300,2022-23,FALSE,Total expenses,
exp_employee,9415,2022-23,FALSE,Employee expenses,
exp_super,1290,2022-23,FALSE,"Superannuation interest cost, Other superannuation expenses",Combined: 269+1021
exp_depreciation,1489,2022-23,FALSE,Depreciation and amortisation,
exp_interest,1025,2022-23,FALSE,Interest expenses,
exp_other_operating,7817,2022-23,FALSE,Other operating expenses,
exp_current_grants,3263,2022-23,FALSE,Grants,
net_op_balance,206,2022-23,FALSE,Net operating balance,
net_cap_investment,1166,2022-23,FALSE,Total net acquisition of non-financial assets,
net_lending,-960,2022-23,FALSE,Net lending / borrowing,
net_debt,17272,2022-23,FALSE,Net debt,
net_fin_liabilities,29182,2022-23,FALSE,Net financial liabilities,
net_worth,52904,2022-23,FALSE,Net Worth,
capex_pnfa,2889,2022-23,FALSE,Purchases of non-financial assets,
rev_total,25729,2023-24,TRUE,Total revenue,
rev_taxation,5536,2023-24,TRUE,Taxation revenue,
rev_payroll,1624,2023-24,TRUE,Payroll tax,
rev_stamp_duty,1063,2023-24,TRUE,Conveyances,
rev_land_tax,572,2023-24,TRUE,"Land tax - private, Land tax - public",Combined private (381) and public (191)
rev_gambling,572,2023-24,TRUE,Gambling tax,
rev_motor_vehicle,812,2023-24,TRUE,Motor vehicle taxes,
rev_other_tax,262,2023-24,TRUE,Other property taxes,
rev_gst,8596,2023-24,TRUE,GST revenue grants,
rev_grants_tied,4177,2023-24,TRUE,SPP grants,
rev_grants_untied,1532,2023-24,TRUE,NP grants,
rev_sales_goods_svcs,2985,2023-24,TRUE,Sales of goods and services,
rev_interest,389,2023-24,TRUE,Interest income,
rev_dividend,247,2023-24,TRUE,Dividends and income tax equivalents,
rev_other,2267,2023-24,TRUE,"Other contributions and grants, Royalties, Other revenue","Combined: 667+379+1221"
exp_total,25376,2023-24,TRUE,Total expenses,
exp_employee,9465,2023-24,TRUE,Employee expenses,
exp_super,1294,2023-24,TRUE,"Superannuation interest cost, Other superannuation expenses",Combined: 259+1035
exp_depreciation,1554,2023-24,TRUE,Depreciation and amortisation,
exp_interest,1252,2023-24,TRUE,Interest expenses,
exp_other_operating,8264,2023-24,TRUE,Other operating expenses,
exp_current_grants,3547,2023-24,TRUE,Grants,
net_op_balance,353,2023-24,TRUE,Net operating balance,
net_cap_investment,2756,2023-24,TRUE,Total net acquisition of non-financial assets,
net_lending,-2403,2023-24,TRUE,Net lending / borrowing,
net_debt,20203,2023-24,TRUE,Net debt,
net_fin_liabilities,31731,2023-24,TRUE,Net financial liabilities,
net_worth,53631,2023-24,TRUE,Net Worth,
capex_pnfa,4435,2023-24,TRUE,Purchases of non-financial assets,
rev_total,26314,2024-25,TRUE,Total revenue,
rev_taxation,5745,2024-25,TRUE,Taxation revenue,
rev_payroll,1702,2024-25,TRUE,Payroll tax,
rev_stamp_duty,1119,2024-25,TRUE,Conveyances,
rev_land_tax,586,2024-25,TRUE,"Land tax - private, Land tax - public",Combined private (391) and public (195)
rev_gambling,584,2024-25,TRUE,Gambling tax,
rev_motor_vehicle,826,2024-25,TRUE,Motor vehicle taxes,
rev_other_tax,269,2024-25,TRUE,Other property taxes,
rev_gst,8786,2024-25,TRUE,GST revenue grants,
rev_grants_tied,4377,2024-25,TRUE,SPP grants,
rev_grants_untied,1409,2024-25,TRUE,NP grants,
rev_sales_goods_svcs,3080,2024-25,TRUE,Sales of goods and services,
