variable_id,value_aud_mil,fiscal_year,is_forward_estimate,source_line_item,notes
rev_total,15254.5,2013-14,FALSE,Total revenue,Estimated Result
rev_total,16067.5,2014-15,FALSE,Total revenue,
rev_total,17257.6,2015-16,TRUE,Total revenue,
rev_total,18090.5,2016-17,TRUE,Total revenue,
rev_total,18659.2,2017-18,TRUE,Total revenue,
rev_taxation,4120.7,2013-14,FALSE,Taxation revenue,Estimated Result
rev_taxation,4523.6,2014-15,FALSE,Taxation revenue,
rev_taxation,4795.0,2015-16,TRUE,Taxation revenue,
rev_taxation,5019.8,2016-17,TRUE,Taxation revenue,
rev_taxation,5236.2,2017-18,TRUE,Taxation revenue,
rev_payroll,1097.2,2013-14,FALSE,Payroll tax,Estimated Result
rev_payroll,1171.8,2014-15,FALSE,Payroll tax,
rev_payroll,1252.6,2015-16,TRUE,Payroll tax,
rev_payroll,1323.2,2016-17,TRUE,Payroll tax,
rev_payroll,1400.2,2017-18,TRUE,Payroll tax,
rev_stamp_duty,809.0,2013-14,FALSE,Conveyance duty,Estimated Result
rev_stamp_duty,925.0,2014-15,FALSE,Conveyance duty,
rev_stamp_duty,1037.0,2015-16,TRUE,Conveyance duty,
rev_stamp_duty,1109.0,2016-17,TRUE,Conveyance duty,
rev_stamp_duty,1158.0,2017-18,TRUE,Conveyance duty,
rev_land_tax,345.0,2013-14,FALSE,Land tax — private,Estimated Result
rev_land_tax,352.0,2014-15,FALSE,Land tax — private,
rev_land_tax,364.0,2015-16,TRUE,Land tax — private,
rev_land_tax,379.0,2016-17,TRUE,Land tax — private,
rev_land_tax,390.0,2017-18,TRUE,Land tax — private,
rev_gambling,388.4,2013-14,FALSE,Gambling taxes,Estimated Result
rev_gambling,403.6,2014-15,FALSE,Gambling taxes,
rev_gambling,423.9,2015-16,TRUE,Gambling taxes,
rev_gambling,436.7,2016-17,TRUE,Gambling taxes,
rev_gambling,461.5,2017-18,TRUE,Gambling taxes,
rev_motor_vehicle,556.2,2013-14,FALSE,Motor vehicle taxes,Estimated Result
rev_motor_vehicle,592.5,2014-15,FALSE,Motor vehicle taxes,
rev_motor_vehicle,614.1,2015-16,TRUE,Motor vehicle taxes,
rev_motor_vehicle,634.1,2016-17,TRUE,Motor vehicle taxes,
rev_motor_vehicle,654.2,2017-18,TRUE,Motor vehicle taxes,
rev_gst,4618.2,2013-14,FALSE,GST revenue grants,Estimated Result
rev_gst,4956.3,2014-15,FALSE,GST revenue grants,
rev_gst,5315.2,2015-16,TRUE,GST revenue grants,
rev_gst,5813.6,2016-17,TRUE,GST revenue grants,
rev_gst,6062.9,2017-18,TRUE,GST revenue grants,
rev_grants_tied,2815.4,2013-14,FALSE,Total grants from Commonwealth excluding GST,Estimated Result. Sum of NP and SPP grants (current and capital)
rev_grants_tied,3208.8,2014-15,FALSE,Total grants from Commonwealth excluding GST,Sum of NP and SPP grants (current and capital)
rev_grants_tied,3622.8,2015-16,TRUE,Total grants from Commonwealth excluding GST,Sum of NP and SPP grants (current and capital)
rev_grants_tied,3644.0,2016-17,TRUE,Total grants from Commonwealth excluding GST,Sum of NP and SPP grants (current and capital)
rev_grants_tied,3641.6,2017-18,TRUE,Total grants from Commonwealth excluding GST,Sum of NP and SPP grants (current and capital)
rev_sales_goods_svcs,2198.6,2013-14,FALSE,Sales of goods and services,Estimated Result
rev_sales_goods_svcs,2282.1,2014-15,FALSE,Sales of goods and services,
rev_sales_goods_svcs,2352.8,2015-16,TRUE,Sales of goods and services,
rev_sales_goods_svcs,2441.4,2016-17,TRUE,Sales of goods and services,
rev_sales_goods_svcs,2512.8,2017-18,TRUE,Sales of goods and services,
rev_interest,33.4,2013-14,FALSE,Interest income,Estimated Result
rev_interest,32.1,2014-15,FALSE,Interest income,
rev_interest,34.8,2015-16,TRUE,Interest income,
rev_interest,37.5,2016-17,TRUE,Interest income,
rev_interest,39.5,2017-18,TRUE,Interest income,
rev_dividend,374.5,2013-14,FALSE,Dividend and income tax equivalent income,Estimated Result
rev_dividend,256.0,2014-15,FALSE,Dividend and income tax equivalent income,
rev_dividend,298.3,2015-16,TRUE,Dividend and income tax equivalent income,
rev_dividend,260.5,2016-17,TRUE,Dividend and income tax equivalent income,
rev_dividend,271.4,2017-18,TRUE,Dividend and income tax equivalent income,
rev_other,672.6,2013-14,FALSE,Other revenue,Estimated Result
rev_other,704.1,2014-15,FALSE,Other revenue,
rev_other,713.0,2015-16,TRUE,Other revenue,
rev_other,711.0,2016-17,TRUE,Other revenue,
rev_other,731.8,2017-18,TRUE,Other revenue,
exp_total,16487.0,2013-14,FALSE,Total expenses,Estimated Result
exp_total,16547.0,2014-15,FALSE,Total expenses,
exp_total,16852.0,2015-16,TRUE,Total expenses,
exp_total,17315.0,2016-17,TRUE,Total expenses,
exp_total,17776.0,2017-18,TRUE,Total expenses,
exp_employee,7258.0,2013-14,FALSE,Employee expenses,Estimated Result
exp_employee,7268.0,2014-15,FALSE,Employee expenses,
exp_employee,7271.0,2015-16,TRUE,Employee expenses,
exp_employee,7347.0,2016-17,TRUE,Employee expenses,
exp_employee,7554.0,2017-18,TRUE,Employee expenses,
exp_super,1249.0,2013-14,FALSE,Superannuation expenses,Estimated Result. Sum of superannuation interest cost and other superannuation expenses
exp_super,1239.0,2014-15,FALSE,Superannuation expenses,Sum of superannuation interest cost and other superannuation expenses
exp_super,1234.0,2015-16,TRUE,Superannuation expenses,Sum of superannuation interest cost and other superannuation expenses
exp_super,1236.0,2016-17,TRUE,Superannuation expenses,Sum of superannuation interest cost and other superannuation expenses
exp_super,1240.0,2017-18,TRUE,Superannuation expenses,Sum of superannuation interest cost and other superannuation expenses
exp_depreciation,864.0,2013-14,FALSE,Depreciation and amortisation,Estimated Result
exp_depreciation,927.0,2014-15,FALSE,Depreciation and amortisation,
exp_depreciation,990.0,2015-16,TRUE,Depreciation and amortisation,
exp_depreciation,1065.0,2016-17,TRUE,Depreciation and amortisation,
exp_depreciation,1084.0,2017-18,TRUE,Depreciation and amortisation,
exp_interest,304.0,2013-14,FALSE,Interest expenses,Estimated Result
exp_interest,232.0,2014-15,FALSE,Interest expenses,
exp_interest,319.0,2015-16,TRUE,Interest expenses,
exp_interest,465.0,2016-17,TRUE,Interest expenses,
